NSID	HHID	W7MODE	W7QSAMEAD	W7QANYSTA	W7INCAR	W7LIVERELAT	W7SHGINT	W7SEX	W7RELATION
NS17063G	9	2	1	-91	-91	-91	1	-91	-91
NS17063G	10	2	1	-91	-91	-91	1	-91	-91
NS17063G	11	2	1	-91	-91	-91	0	-91	-91
NS17063G	12	2	1	-91	-91	-91	1	-91	-91
NS17065J	1	2	1	-91	-91	-91	4	-91	-91
NS17065J	2	2	1	-91	-91	-91	1	-91	-91
NS17065J	3	2	1	-91	-91	-91	1	-91	-91
NS17065J	4	2	1	-91	-91	-91	3	-91	-91
NS17065J	5	2	1	-91	-91	-91	1	-91	-91
NS17065J	6	2	1	-91	-91	-91	1	-91	-91
NS17066K	1	2	1	-91	-91	-91	4	-91	-91
NS17066K	2	2	1	-91	-91	-91	1	-91	-91
NS17066K	3	2	1	-91	-91	-91	3	-91	-91
NS17066K	4	2	1	-91	-91	-91	1	-91	-91
NS17066K	5	2	1	-91	-91	-91	1	-91	-91
NS17066K	6	2	1	-91	-91	-91	1	-91	-91
NS17066K	7	2	1	-91	-91	-91	1	-91	-91
NS17066K	8	2	1	-91	-91	-91	1	-91	-91
NS17066K	9	2	1	-91	-91	-91	1	-91	-91
NS17066K	10	2	1	-91	-91	-91	1	-91	-91
NS17066K	11	2	1	-91	-91	-91	1	-91	-91
NS17066K	12	2	1	-91	-91	-91	1	-91	-91
NS17067L	1	3	1	-91	-91	-91	4	-91	-91
NS17067L	2	3	1	-91	-91	-91	1	-91	-91
NS17067L	3	3	1	-91	-91	-91	1	-91	-91
NS17067L	4	3	1	-91	-91	-91	1	-91	-91
NS17069N	1	1	1	-91	-91	-91	4	-91	-91
NS17069N	2	1	1	-91	-91	-91	1	-91	-91
NS17069N	3	1	1	-91	-91	-91	0	-91	-91
NS17069N	4	1	1	-91	-91	-91	1	-91	-91
NS17069N	5	1	1	-91	-91	-91	1	-91	-91
NS17070Y	1	2	1	-91	-91	-91	4	-91	-91
NS17070Y	2	2	1	-91	-91	-91	1	-91	-91
NS17070Y	3	2	1	-91	-91	-91	1	-91	-91
NS17070Y	4	-91	-91	-91	-91	-91	0	-91	-91
NS17070Y	5	-91	-91	-91	-91	-91	0	-91	-91
NS17071Z	1	3	1	-91	-91	-91	4	-91	-91
NS17071Z	2	3	1	-91	-91	-91	1	-91	-91
NS17071Z	3	3	1	-91	-91	-91	1	-91	-91
NS17072A	1	3	1	-91	-91	-91	4	-91	-91
NS17072A	2	3	1	-91	-91	-91	1	-91	-91
NS17072A	3	3	1	-91	-91	-91	1	-91	-91
NS17072A	4	3	1	-91	-91	-91	1	-91	-91
NS17073B	1	2	1	-91	-91	-91	4	-91	-91
NS17073B	2	2	1	-91	-91	-91	1	-91	-91
NS17073B	3	2	1	-91	-91	-91	1	-91	-91
NS17073B	4	2	1	-91	-91	-91	1	-91	-91
NS17074C	1	2	1	-91	-91	-91	4	-91	-91
NS17074C	2	2	1	-91	-91	-91	1	-91	-91
NS17074C	3	2	1	-91	-91	-91	1	-91	-91
NS17074C	4	2	1	-91	-91	-91	1	-91	-91
NS17074C	5	2	1	-91	-91	-91	1	-91	-91
NS17076E	1	1	1	-91	-91	-91	4	-91	-91
NS17076E	2	1	1	-91	-91	-91	1	-91	-91
NS17076E	3	1	1	-91	-91	-91	1	-91	-91
NS17076E	4	1	1	-91	-91	-91	1	-91	-91
NS17076E	5	1	1	-91	-91	-91	1	-91	-91
NS17076E	6	1	1	-91	-91	-91	1	-91	-91
NS17076E	7	1	1	-91	-91	-91	1	-91	-91
NS17076E	8	-91	-91	-91	-91	-91	0	-91	-91
NS17077F	1	1	1	-91	-91	-91	4	-91	-91
NS17077F	2	1	1	-91	-91	-91	1	-91	-91
NS17077F	3	1	1	-91	-91	-91	3	-91	-91
NS17077F	4	1	1	-91	-91	-91	1	-91	-91
NS17080S	1	2	1	-91	-91	-91	4	-91	-91
NS17080S	2	2	1	-91	-91	-91	0	-91	-91
NS17080S	3	2	1	-91	-91	-91	1	-91	-91
NS17080S	4	2	1	-91	-91	-91	1	-91	-91
NS17082V	1	3	1	-91	-91	-91	4	-91	-91
NS17082V	2	3	1	-91	-91	-91	1	-91	-91
NS17082V	3	3	1	-91	-91	-91	1	-91	-91
NS17082V	4	3	1	-91	-91	-91	1	-91	-91
NS17086Z	1	3	1	-91	-91	-91	4	-91	-91
NS17086Z	2	3	1	-91	-91	-91	1	-91	-91
NS17086Z	3	3	1	-91	-91	-91	1	-91	-91
NS17086Z	4	3	1	-91	-91	-91	1	-91	-91
NS17086Z	5	3	1	-91	-91	-91	1	-91	-91
NS17087A	1	3	1	-91	-91	-91	4	-91	-91
NS17087A	2	3	1	-91	-91	-91	1	-91	-91
NS17087A	3	3	1	-91	-91	-91	1	-91	-91
NS17087A	4	3	1	-91	-91	-91	0	-91	-91
NS17087A	5	3	1	-91	-91	-91	1	-91	-91
NS17087A	6	3	1	-91	-91	-91	0	-91	-91
NS17087A	7	3	1	-91	-91	-91	1	-91	-91
NS17088B	1	3	1	-91	-91	-91	4	-91	-91
NS17088B	2	3	1	-91	-91	-91	1	-91	-91
NS17088B	3	3	1	-91	-91	-91	1	-91	-91
NS17088B	4	3	1	-91	-91	-91	1	-91	-91
NS17089C	1	3	1	-91	-91	-91	4	-91	-91
NS17089C	2	3	1	-91	-91	-91	1	-91	-91
NS17089C	3	3	1	-91	-91	-91	1	-91	-91
NS17089C	4	3	1	-91	-91	-91	1	-91	-91
NS17093Q	1	3	1	-91	-91	-91	4	-91	-91
NS17093Q	2	3	1	-91	-91	-91	1	-91	-91
NS17093Q	3	3	1	-91	-91	-91	1	-91	-91
NS17093Q	4	3	1	-91	-91	-91	0	-91	-91
NS17093Q	5	3	1	-91	-91	-91	1	-91	-91
NS17093Q	6	3	1	-91	-91	-91	1	-91	-91
NS17093Q	7	3	1	-91	-91	-91	1	-91	-91
NS17093Q	8	3	1	-91	-91	-91	1	-91	-91
NS17093Q	9	3	1	-91	-91	-91	1	-91	-91
NS17094R	1	3	1	-91	-91	-91	4	-91	-91
NS17094R	2	3	1	-91	-91	-91	1	-91	-91
NS17094R	3	3	1	-91	-91	-91	1	-91	-91
NS17094R	4	3	1	-91	-91	-91	1	-91	-91
NS17096T	1	2	1	-91	-91	-91	4	-91	-91
NS17096T	2	2	1	-91	-91	-91	0	-91	-91
NS17096T	3	2	1	-91	-91	-91	0	-91	-91
NS17096T	4	2	1	-91	-91	-91	0	-91	-91
NS17096T	5	2	1	-91	-91	-91	1	-91	-91
NS17096T	6	2	1	-91	-91	-91	1	-91	-91
NS17096T	7	2	1	-91	-91	-91	1	-91	-91
NS17097V	1	1	1	-91	-91	-91	4	-91	-91
NS17097V	2	1	1	-91	-91	-91	1	-91	-91
NS17097V	3	1	1	-91	-91	-91	1	-91	-91
NS17097V	4	1	1	-91	-91	-91	0	-91	-91
NS17097V	5	1	1	-91	-91	-91	0	-91	-91
NS17097V	6	1	1	-91	-91	-91	1	-91	-91
NS17097V	7	1	1	-91	-91	-91	2	2	2
NS17098W	1	3	1	-91	-91	-91	4	-91	-91
NS17098W	2	3	1	-91	-91	-91	1	-91	-91
NS17098W	3	3	1	-91	-91	-91	3	-91	-91
NS17104S	1	2	1	-91	-91	-91	4	-91	-91
NS17104S	2	2	1	-91	-91	-91	1	-91	-91
NS17104S	3	2	1	-91	-91	-91	1	-91	-91
NS17104S	4	2	1	-91	-91	-91	1	-91	-91
NS17104S	5	2	1	-91	-91	-91	1	-91	-91
NS17104S	6	2	1	-91	-91	-91	1	-91	-91
NS17104S	7	2	1	-91	-91	-91	1	-91	-91
NS17104S	8	2	1	-91	-91	-91	2	2	6
NS17105T	1	2	2	2	3	-91	4	-91	-91
NS17105T	2	2	2	2	3	-91	0	-91	-91
NS17105T	3	2	2	2	3	-91	0	-91	-91
NS17105T	4	2	2	2	3	-91	0	-91	-91
NS17106V	1	2	1	-91	-91	-91	4	-91	-91
NS17106V	2	2	1	-91	-91	-91	1	-91	-91
NS17106V	3	2	1	-91	-91	-91	1	-91	-91
NS17106V	4	2	1	-91	-91	-91	1	-91	-91
NS17107W	1	1	1	-91	-91	-91	4	-91	-91
NS17107W	2	1	1	-91	-91	-91	1	-91	-91
NS17107W	3	1	1	-91	-91	-91	3	-91	-91
NS17107W	4	1	1	-91	-91	-91	1	-91	-91
NS17112K	1	3	2	2	8	-91	4	-91	-91
NS17112K	2	3	2	2	8	-91	0	-91	-91
NS17112K	3	3	2	2	8	-91	3	-91	-91
NS17112K	4	3	2	2	8	-91	3	-91	-91
NS17112K	5	3	2	2	8	-91	3	-91	-91
NS17112K	6	3	2	2	8	-91	2	2	1
NS17112K	7	3	2	2	8	-91	2	1	1
NS17115N	1	2	1	-91	-91	-91	4	-91	-91
NS17115N	2	2	1	-91	-91	-91	3	-91	-91
NS17115N	3	2	1	-91	-91	-91	0	-91	-91
NS17115N	4	2	1	-91	-91	-91	1	-91	-91
NS17115N	5	2	1	-91	-91	-91	1	-91	-91
NS17115N	6	2	1	-91	-91	-91	1	-91	-91
NS17116P	1	3	1	-91	-91	-91	4	-91	-91
NS17116P	2	3	1	-91	-91	-91	1	-91	-91
NS17118R	1	2	1	-91	-91	-91	4	-91	-91
NS17118R	2	2	1	-91	-91	-91	0	-91	-91
NS17118R	3	2	1	-91	-91	-91	0	-91	-91
NS17118R	4	2	1	-91	-91	-91	0	-91	-91
NS17118R	5	2	1	-91	-91	-91	0	-91	-91
NS17118R	6	2	1	-91	-91	-91	0	-91	-91
NS17119S	1	2	1	-91	-91	-91	4	-91	-91
NS17119S	2	2	1	-91	-91	-91	1	-91	-91
NS17119S	3	2	1	-91	-91	-91	1	-91	-91
NS17119S	4	2	1	-91	-91	-91	1	-91	-91
NS17121D	1	2	1	-91	-91	-91	4	-91	-91
NS17121D	2	2	1	-91	-91	-91	1	-91	-91
NS17121D	3	2	1	-91	-91	-91	1	-91	-91
NS17121D	4	2	1	-91	-91	-91	1	-91	-91
NS17123F	1	2	1	-91	-91	-91	4	-91	-91
NS17123F	2	2	1	-91	-91	-91	1	-91	-91
NS17123F	3	2	1	-91	-91	-91	1	-91	-91
NS17123F	4	2	1	-91	-91	-91	3	-91	-91
NS17123F	5	2	1	-91	-91	-91	1	-91	-91
NS17124G	1	2	1	-91	-91	-91	4	-91	-91
NS17124G	2	2	1	-91	-91	-91	1	-91	-91
NS17124G	3	2	1	-91	-91	-91	1	-91	-91
NS17124G	4	2	1	-91	-91	-91	1	-91	-91
NS17124G	5	2	1	-91	-91	-91	1	-91	-91
NS17125H	1	3	1	-91	-91	-91	4	-91	-91
NS17125H	2	3	1	-91	-91	-91	1	-91	-91
NS17125H	3	3	1	-91	-91	-91	1	-91	-91
NS17125H	4	3	1	-91	-91	-91	0	-91	-91
NS17125H	5	3	1	-91	-91	-91	1	-91	-91
NS17125H	6	3	1	-91	-91	-91	1	-91	-91
NS17125H	7	3	1	-91	-91	-91	1	-91	-91
NS17126J	1	3	1	-91	-91	-91	4	-91	-91
NS17126J	2	3	1	-91	-91	-91	1	-91	-91
NS17126J	3	3	1	-91	-91	-91	1	-91	-91
NS17126J	4	3	1	-91	-91	-91	0	-91	-91
NS17126J	5	3	1	-91	-91	-91	1	-91	-91
NS17126J	6	3	1	-91	-91	-91	0	-91	-91
NS17126J	7	3	1	-91	-91	-91	2	1	2
NS17133A	1	3	1	-91	-91	-91	4	-91	-91
NS17133A	2	3	1	-91	-91	-91	3	-91	-91
NS17133A	3	3	1	-91	-91	-91	1	-91	-91
NS17133A	4	3	1	-91	-91	-91	0	-91	-91
NS17133A	5	3	1	-91	-91	-91	1	-91	-91
NS17133A	6	3	1	-91	-91	-91	1	-91	-91
NS17134B	1	3	1	-91	-91	-91	4	-91	-91
NS17134B	2	3	1	-91	-91	-91	1	-91	-91
NS17134B	3	3	1	-91	-91	-91	1	-91	-91
NS17134B	4	3	1	-91	-91	-91	0	-91	-91
NS17134B	5	3	1	-91	-91	-91	1	-91	-91
NS17134B	6	3	1	-91	-91	-91	1	-91	-91
NS17134B	7	3	1	-91	-91	-91	3	-91	-91
NS17135C	1	3	1	-91	-91	-91	4	-91	-91
NS17135C	2	3	1	-91	-91	-91	1	-91	-91
NS17135C	3	3	1	-91	-91	-91	0	-91	-91
NS17135C	4	3	1	-91	-91	-91	1	-91	-91
NS17135C	5	3	1	-91	-91	-91	2	2	2
NS17137E	1	3	1	-91	-91	-91	4	-91	-91
NS17137E	2	3	1	-91	-91	-91	1	-91	-91
NS17137E	3	3	1	-91	-91	-91	1	-91	-91
NS17138F	1	2	1	-91	-91	-91	4	-91	-91
NS17138F	2	2	1	-91	-91	-91	0	-91	-91
NS17138F	3	2	1	-91	-91	-91	0	-91	-91
NS17138F	4	2	1	-91	-91	-91	0	-91	-91
NS17138F	5	2	1	-91	-91	-91	0	-91	-91
NS17138F	6	2	1	-91	-91	-91	0	-91	-91
NS17138F	7	2	1	-91	-91	-91	6	-91	-91
NS17138F	8	2	1	-91	-91	-91	6	-91	-91
NS17140R	1	3	1	-91	-91	-91	4	-91	-91
NS17140R	2	3	1	-91	-91	-91	1	-91	-91
NS17140R	3	3	1	-91	-91	-91	1	-91	-91
NS17140R	4	3	1	-91	-91	-91	3	-91	-91
NS17140R	5	3	1	-91	-91	-91	1	-91	-91
NS17141S	1	2	1	-91	-91	-91	4	-91	-91
NS17141S	2	2	1	-91	-91	-91	1	-91	-91
NS17141S	3	2	1	-91	-91	-91	1	-91	-91
NS17141S	4	2	1	-91	-91	-91	0	-91	-91
NS17141S	5	2	1	-91	-91	-91	0	-91	-91
NS17141S	6	2	1	-91	-91	-91	1	-91	-91
NS17141S	7	2	1	-91	-91	-91	1	-91	-91
NS17141S	8	2	1	-91	-91	-91	1	-91	-91
NS17141S	9	2	1	-91	-91	-91	1	-91	-91
NS17142T	1	2	1	-91	-91	-91	4	-91	-91
NS17142T	2	2	1	-91	-91	-91	1	-91	-91
NS17142T	3	2	1	-91	-91	-91	1	-91	-91
NS17142T	4	-91	-91	-91	-91	-91	0	-91	-91
NS17142T	5	2	1	-91	-91	-91	1	-91	-91
NS17143V	1	2	1	-91	-91	-91	4	-91	-91
NS17143V	2	2	1	-91	-91	-91	1	-91	-91
NS17144W	1	2	1	-91	-91	-91	4	-91	-91
NS17144W	2	2	1	-91	-91	-91	0	-91	-91
NS17144W	3	2	1	-91	-91	-91	0	-91	-91
NS17144W	4	2	1	-91	-91	-91	0	-91	-91
NS17144W	5	2	1	-91	-91	-91	0	-91	-91
NS17144W	6	2	1	-91	-91	-91	1	-91	-91
NS17144W	7	2	1	-91	-91	-91	1	-91	-91
NS17144W	8	2	1	-91	-91	-91	1	-91	-91
NS17144W	9	2	1	-91	-91	-91	1	-91	-91
NS17145X	1	1	2	2	2	-91	4	-91	-91
NS17145X	2	1	2	2	2	-91	3	-91	-91
NS17145X	3	1	2	2	2	-91	3	-91	-91
NS17146Y	1	3	1	-91	-91	-91	4	-91	-91
NS17146Y	2	3	1	-91	-91	-91	1	-91	-91
NS17146Y	3	3	1	-91	-91	-91	1	-91	-91
NS17146Y	4	3	1	-91	-91	-91	1	-91	-91
NS17148A	1	3	1	-91	-91	-91	4	-91	-91
NS17148A	2	3	1	-91	-91	-91	1	-91	-91
NS17148A	3	3	1	-91	-91	-91	1	-91	-91
NS17148A	4	3	1	-91	-91	-91	1	-91	-91
NS17152N	1	2	1	-91	-91	-91	4	-91	-91
NS17152N	2	2	1	-91	-91	-91	1	-91	-91
NS17152N	3	2	1	-91	-91	-91	1	-91	-91
NS17152N	4	2	1	-91	-91	-91	1	-91	-91
NS17152N	5	2	1	-91	-91	-91	1	-91	-91
NS17153P	1	2	1	-91	-91	-91	4	-91	-91
NS17153P	2	2	1	-91	-91	-91	0	-91	-91
NS17153P	3	2	1	-91	-91	-91	1	-91	-91
NS17153P	4	2	1	-91	-91	-91	3	-91	-91
NS17153P	5	2	1	-91	-91	-91	3	-91	-91
NS17153P	6	2	1	-91	-91	-91	1	-91	-91
NS17153P	7	2	1	-91	-91	-91	1	-91	-91
NS17153P	8	2	1	-91	-91	-91	1	-91	-91
NS17153P	9	2	1	-91	-91	-91	1	-91	-91
NS17153P	10	2	1	-91	-91	-91	1	-91	-91
NS17153P	11	2	1	-91	-91	-91	1	-91	-91
NS17154Q	1	3	1	-91	-91	-91	4	-91	-91
NS17154Q	2	3	1	-91	-91	-91	1	-91	-91
NS17154Q	3	3	1	-91	-91	-91	1	-91	-91
NS17155R	1	3	2	2	5	-91	4	-91	-91
NS17155R	2	3	2	2	5	-91	3	-91	-91
NS17155R	3	3	2	2	5	-91	3	-91	-91
NS17155R	4	3	2	2	5	-91	3	-91	-91
NS17155R	5	3	2	2	5	-91	3	-91	-91
NS17156S	1	2	1	-91	-91	-91	5	-91	-91
NS17156S	2	2	1	-91	-91	-91	5	-91	-91
NS17156S	3	2	1	-91	-91	-91	5	-91	-91
NS17156S	4	2	1	-91	-91	-91	5	-91	-91
NS17156S	5	2	1	-91	-91	-91	5	-91	-91
NS17156S	6	2	1	-91	-91	-91	5	-91	-91
NS17157T	1	3	1	-91	-91	-91	4	-91	-91
NS17157T	2	3	1	-91	-91	-91	1	-91	-91
NS17157T	3	3	1	-91	-91	-91	1	-91	-91
NS17157T	4	3	1	-91	-91	-91	1	-91	-91
NS17157T	5	3	1	-91	-91	-91	1	-91	-91
NS17158V	1	1	1	-91	-91	-91	4	-91	-91
NS17158V	2	1	1	-91	-91	-91	1	-91	-91
NS17158V	3	1	1	-91	-91	-91	3	-91	-91
NS17158V	4	1	1	-91	-91	-91	1	-91	-91
NS17158V	5	1	1	-91	-91	-91	1	-91	-91
NS17158V	6	-91	-91	-91	-91	-91	0	-91	-91
NS17159W	1	3	1	-91	-91	-91	4	-91	-91
NS17159W	2	3	1	-91	-91	-91	1	-91	-91
NS17159W	3	3	1	-91	-91	-91	1	-91	-91
NS17159W	4	3	1	-91	-91	-91	0	-91	-91
NS17159W	5	3	1	-91	-91	-91	2	2	2
NS17159W	6	3	1	-91	-91	-91	2	1	6
NS17161G	1	3	1	-91	-91	-91	4	-91	-91
NS17161G	2	3	1	-91	-91	-91	1	-91	-91
NS17161G	3	3	1	-91	-91	-91	1	-91	-91
NS17161G	4	3	1	-91	-91	-91	1	-91	-91
NS17161G	5	3	1	-91	-91	-91	1	-91	-91
NS17161G	6	3	1	-91	-91	-91	2	2	6
NS17166M	1	2	1	-91	-91	-91	4	-91	-91
NS17166M	2	2	1	-91	-91	-91	1	-91	-91
NS17166M	3	2	1	-91	-91	-91	1	-91	-91
NS17166M	4	2	1	-91	-91	-91	1	-91	-91
NS17166M	5	2	1	-91	-91	-91	1	-91	-91
NS17168P	1	2	1	-91	-91	-91	4	-91	-91
NS17168P	2	2	1	-91	-91	-91	1	-91	-91
NS17168P	3	2	1	-91	-91	-91	1	-91	-91
NS17168P	4	2	1	-91	-91	-91	1	-91	-91
NS17168P	5	2	1	-91	-91	-91	1	-91	-91
NS17169Q	1	3	1	-91	-91	-91	4	-91	-91
NS17169Q	2	3	1	-91	-91	-91	1	-91	-91
NS17169Q	3	3	1	-91	-91	-91	1	-91	-91
NS17169Q	4	3	1	-91	-91	-91	1	-91	-91
NS17170A	1	3	1	-91	-91	-91	4	-91	-91
NS17170A	2	3	1	-91	-91	-91	1	-91	-91
NS17170A	3	3	1	-91	-91	-91	1	-91	-91
NS17170A	4	3	1	-91	-91	-91	1	-91	-91
NS17172C	1	1	1	-91	-91	-91	4	-91	-91
NS17172C	2	1	1	-91	-91	-91	1	-91	-91
NS17172C	3	1	1	-91	-91	-91	1	-91	-91
NS17172C	4	1	1	-91	-91	-91	1	-91	-91
NS17172C	5	-91	-91	-91	-91	-91	0	-91	-91
NS17173D	1	1	1	-91	-91	-91	4	-91	-91
NS17173D	2	1	1	-91	-91	-91	1	-91	-91
NS17173D	3	1	1	-91	-91	-91	1	-91	-91
NS17173D	4	1	1	-91	-91	-91	1	-91	-91
NS17173D	5	1	1	-91	-91	-91	1	-91	-91
NS17173D	6	1	1	-91	-91	-91	1	-91	-91
NS17173D	7	1	1	-91	-91	-91	1	-91	-91
NS17173D	8	1	1	-91	-91	-91	1	-91	-91
NS17173D	9	1	1	-91	-91	-91	1	-91	-91
NS17177H	1	3	1	-91	-91	-91	4	-91	-91
NS17177H	2	3	1	-91	-91	-91	1	-91	-91
NS17177H	3	3	1	-91	-91	-91	1	-91	-91
NS17177H	4	3	1	-91	-91	-91	0	-91	-91
NS17177H	5	3	1	-91	-91	-91	0	-91	-91
NS17177H	6	3	1	-91	-91	-91	0	-91	-91
NS17178J	1	3	1	-91	-91	-91	4	-91	-91
NS17178J	2	3	1	-91	-91	-91	1	-91	-91
NS17178J	3	3	1	-91	-91	-91	1	-91	-91
NS17178J	4	3	1	-91	-91	-91	1	-91	-91
NS17178J	5	3	1	-91	-91	-91	1	-91	-91
NS17178J	6	3	1	-91	-91	-91	1	-91	-91
NS17178J	7	3	1	-91	-91	-91	1	-91	-91
NS17178J	8	3	1	-91	-91	-91	2	2	6
NS17178J	9	3	1	-91	-91	-91	2	1	6
NS17181W	1	3	1	-91	-91	-91	4	-91	-91
NS17181W	2	3	1	-91	-91	-91	1	-91	-91
NS17181W	3	3	1	-91	-91	-91	1	-91	-91
NS17181W	4	3	1	-91	-91	-91	1	-91	-91
NS17181W	5	3	1	-91	-91	-91	1	-91	-91
NS17184Z	1	1	2	1	-91	-91	4	-91	-91
NS17184Z	2	1	2	1	-91	-91	0	-91	-91
NS17184Z	3	1	2	1	-91	-91	0	-91	-91
NS17184Z	4	-91	-91	-91	-91	-91	0	-91	-91
NS17184Z	5	-91	-91	-91	-91	-91	0	-91	-91
NS17184Z	6	-91	-91	-91	-91	-91	0	-91	-91
NS17184Z	7	1	2	1	-91	-91	2	1	7
NS17184Z	8	1	2	1	-91	-91	2	1	1
NS17185A	1	1	1	-91	-91	-91	4	-91	-91
NS17185A	2	1	1	-91	-91	-91	1	-91	-91
NS17185A	3	1	1	-91	-91	-91	1	-91	-91
NS17185A	4	1	1	-91	-91	-91	0	-91	-91
NS17185A	5	1	1	-91	-91	-91	6	-91	-91
NS17185A	6	1	1	-91	-91	-91	1	-91	-91
NS17187C	1	2	1	-91	-91	-91	4	-91	-91
NS17187C	2	2	1	-91	-91	-91	1	-91	-91
NS17187C	3	2	1	-91	-91	-91	1	-91	-91
NS17187C	4	2	1	-91	-91	-91	1	-91	-91
NS17187C	5	2	1	-91	-91	-91	1	-91	-91
NS17189E	1	1	1	-91	-91	-91	4	-91	-91
NS17189E	2	1	1	-91	-91	-91	1	-91	-91
NS17189E	3	1	1	-91	-91	-91	1	-91	-91
NS17189E	4	1	1	-91	-91	-91	1	-91	-91
NS17190P	1	2	1	-91	-91	-91	4	-91	-91
NS17190P	2	2	1	-91	-91	-91	1	-91	-91
NS17190P	3	2	1	-91	-91	-91	1	-91	-91
NS17190P	4	2	1	-91	-91	-91	0	-91	-91
NS17190P	5	2	1	-91	-91	-91	0	-91	-91
NS17191Q	1	3	1	-91	-91	-91	4	-91	-91
NS17191Q	2	3	1	-91	-91	-91	1	-91	-91
NS17191Q	3	3	1	-91	-91	-91	1	-91	-91
NS17191Q	4	3	1	-91	-91	-91	1	-91	-91
NS17192R	1	2	1	-91	-91	-91	4	-91	-91
NS17192R	2	2	1	-91	-91	-91	1	-91	-91
NS17192R	3	2	1	-91	-91	-91	1	-91	-91
NS17192R	4	2	1	-91	-91	-91	1	-91	-91
NS17193S	1	2	1	-91	-91	-91	4	-91	-91
NS17193S	2	2	1	-91	-91	-91	1	-91	-91
NS17193S	3	2	1	-91	-91	-91	1	-91	-91
NS17193S	4	2	1	-91	-91	-91	0	-91	-91
NS17194T	1	1	1	-91	-91	-91	4	-91	-91
NS17194T	2	1	1	-91	-91	-91	1	-91	-91
NS17194T	3	1	1	-91	-91	-91	1	-91	-91
NS17195V	1	3	1	-91	-91	-91	4	-91	-91
NS17195V	2	3	1	-91	-91	-91	1	-91	-91
NS17195V	3	3	1	-91	-91	-91	1	-91	-91
NS17195V	4	3	1	-91	-91	-91	1	-91	-91
NS17198Y	1	3	1	-91	-91	-91	4	-91	-91
NS17198Y	2	3	1	-91	-91	-91	1	-91	-91
NS17198Y	3	3	1	-91	-91	-91	1	-91	-91
NS17198Y	4	3	1	-91	-91	-91	1	-91	-91
NS17198Y	5	3	1	-91	-91	-91	3	-91	-91
NS17200Q	1	1	1	-91	-91	-91	4	-91	-91
NS17200Q	2	1	1	-91	-91	-91	1	-91	-91
NS17200Q	3	1	1	-91	-91	-91	1	-91	-91
NS17200Q	4	1	1	-91	-91	-91	1	-91	-91
NS17203T	1	2	1	-91	-91	-91	4	-91	-91
NS17203T	2	2	1	-91	-91	-91	1	-91	-91
NS17203T	3	2	1	-91	-91	-91	1	-91	-91
NS17203T	4	2	1	-91	-91	-91	0	-91	-91
NS17205W	1	2	1	-91	-91	-91	4	-91	-91
NS17205W	2	2	1	-91	-91	-91	1	-91	-91
NS17205W	3	2	1	-91	-91	-91	1	-91	-91
NS17205W	4	2	1	-91	-91	-91	0	-91	-91
NS17206X	1	2	1	-91	-91	-91	4	-91	-91
NS17206X	2	2	1	-91	-91	-91	3	-91	-91
NS17206X	3	2	1	-91	-91	-91	1	-91	-91
NS17206X	4	2	1	-91	-91	-91	1	-91	-91
NS17206X	5	2	1	-91	-91	-91	1	-91	-91
NS17206X	6	2	1	-91	-91	-91	1	-91	-91
NS17210K	1	3	1	-91	-91	-91	4	-91	-91
NS17210K	2	3	1	-91	-91	-91	1	-91	-91
NS17210K	3	3	1	-91	-91	-91	1	-91	-91
NS17210K	4	3	1	-91	-91	-91	0	-91	-91
NS17210K	5	3	1	-91	-91	-91	1	-91	-91
NS17212M	1	2	1	-91	-91	-91	4	-91	-91
NS17212M	2	2	1	-91	-91	-91	0	-91	-91
NS17212M	3	2	1	-91	-91	-91	0	-91	-91
NS17214P	1	2	1	-91	-91	-91	4	-91	-91
NS17214P	2	2	1	-91	-91	-91	1	-91	-91
NS17214P	3	2	1	-91	-91	-91	1	-91	-91
NS17215Q	1	2	1	-91	-91	-91	4	-91	-91
NS17215Q	2	2	1	-91	-91	-91	1	-91	-91
NS17215Q	3	2	1	-91	-91	-91	1	-91	-91
NS17215Q	4	2	1	-91	-91	-91	1	-91	-91
NS17215Q	5	2	1	-91	-91	-91	2	1	7
NS17216R	1	1	1	-91	-91	-91	4	-91	-91
NS17216R	2	1	1	-91	-91	-91	1	-91	-91
NS17216R	3	1	1	-91	-91	-91	1	-91	-91
NS17216R	4	1	1	-91	-91	-91	1	-91	-91
NS17216R	5	-91	-91	-91	-91	-91	0	-91	-91
NS17216R	6	1	1	-91	-91	-91	3	-91	-91
NS17217S	1	2	1	-91	-91	-91	4	-91	-91
NS17217S	2	2	1	-91	-91	-91	1	-91	-91
NS17217S	3	2	1	-91	-91	-91	3	-91	-91
NS17217S	4	2	1	-91	-91	-91	1	-91	-91
NS17217S	5	2	1	-91	-91	-91	1	-91	-91
NS17218T	1	2	1	-91	-91	-91	4	-91	-91
NS17218T	2	2	1	-91	-91	-91	1	-91	-91
NS17220E	1	3	1	-91	-91	-91	4	-91	-91
NS17220E	2	3	1	-91	-91	-91	1	-91	-91
NS17220E	3	3	1	-91	-91	-91	1	-91	-91
NS17220E	4	3	1	-91	-91	-91	1	-91	-91
NS17221F	1	2	1	-91	-91	-91	4	-91	-91
NS17221F	2	2	1	-91	-91	-91	1	-91	-91
NS17221F	3	2	1	-91	-91	-91	1	-91	-91
NS17222G	1	2	1	-91	-91	-91	4	-91	-91
NS17222G	2	2	1	-91	-91	-91	1	-91	-91
NS17222G	3	2	1	-91	-91	-91	1	-91	-91
NS17222G	4	2	1	-91	-91	-91	0	-91	-91
