NSID	W8HHMID	W8DCHSEX	W8HHMDOBM	W8HHMDOBY	W8DHHMAGE	W8RAGE	W8RELTOKEY
NS23157W	2	2	2	1991	24	-1	17
NS23160H	1	1	-9	-9	-1	40	1
NS23160H	2	1	-9	-9	-1	19	8
NS23161J	1	2	2	1969	46	-1	1
NS23161J	2	2	5	1994	21	-1	8
NS23161J	3	1	-9	-9	-1	-8	23
NS23163L	1	2	2	1988	28	-1	8
NS23166P	1	1	-9	-9	-1	70	14
NS23166P	2	2	-9	-9	-1	69	14
NS23166P	3	1	6	1969	46	-1	1
NS23166P	4	2	12	1969	46	-1	1
NS23166P	5	2	8	1994	21	-1	8
NS23171D	1	2	5	1955	60	-1	1
NS23171D	2	1	12	1984	31	-1	8
NS23171D	3	2	10	1995	20	-1	8
NS23181Y	1	1	2	1964	52	-1	1
NS23181Y	2	2	12	1966	49	-1	1
NS23181Y	3	2	12	1994	21	-1	8
NS23182Z	1	1	1	1963	52	-1	1
NS23182Z	2	2	8	1963	52	-1	1
NS23183A	1	1	-9	-9	-1	54	1
NS23183A	2	2	-9	-9	-1	46	1
NS23183A	3	2	-9	-9	-1	21	13
NS23183A	4	1	-9	-9	-1	17	13
NS23184B	1	2	5	1963	52	-1	1
NS23184B	2	1	3	1985	30	-1	8
NS23184B	3	1	4	1997	18	-1	8
NS23185C	1	1	7	2005	10	-1	9
NS23185C	2	2	6	1971	44	-1	1
NS23186D	1	1	5	1953	62	-1	23
NS23186D	2	2	4	1960	55	-1	1
NS23187E	1	2	-9	-9	-1	-9	14
NS23187E	2	2	-9	-9	-1	-9	1
NS23187E	3	1	-9	-9	-1	-9	8
NS23187E	4	2	-9	-9	-1	-9	1
NS23187E	5	2	-9	-9	-1	-9	1
NS23187E	6	1	-9	-9	-1	-9	8
NS23188F	1	2	-9	-9	-1	-9	1
NS23188F	2	2	-9	-9	-1	-9	8
NS23189G	1	2	9	1961	54	-1	1
NS23189G	2	2	-9	-9	-1	25	19
NS23190R	1	2	-9	-9	-1	-9	1
NS23190R	2	1	-9	-9	-1	-9	1
NS23190R	3	1	-9	-9	-1	-9	8
NS23190R	4	1	-9	-9	-1	-9	8
NS23198A	1	2	3	1956	59	-1	1
NS23198A	2	1	9	1953	62	-1	1
NS23206Z	1	2	-9	-9	-1	-9	1
NS23206Z	2	1	-9	-9	-1	-9	4
NS23207A	1	1	5	1955	60	-1	14
NS23207A	2	2	12	1954	61	-1	14
NS23208B	1	2	-9	-9	-1	50	1
NS23208B	2	1	-9	-9	-1	49	1
NS23214R	1	1	-9	-9	-1	55	23
NS23214R	2	2	-9	-9	-1	50	23
NS23214R	3	1	-9	-9	-1	23	23
NS23214R	4	2	3	1988	28	-1	23
NS23220G	1	2	10	1967	48	-1	1
NS23220G	2	1	11	1967	48	-1	1
NS23220G	3	1	11	1995	20	-1	6
NS23221H	1	2	-9	-9	-1	-9	1
NS23221H	2	1	-9	-9	-1	-9	1
NS23227P	1	2	10	1958	56	-1	1
NS23227P	2	1	1	1990	25	-1	8
NS23230B	1	2	8	1944	71	-1	14
NS23230B	2	1	7	1941	74	-1	14
NS23233E	1	1	3	1959	56	-1	1
NS23233E	2	2	5	1959	56	-1	1
NS23233E	3	1	1	1998	18	-1	8
NS23242Y	1	2	3	1959	56	-1	1
NS23244A	1	2	9	1961	54	-1	1
NS23244A	2	1	5	1960	55	-1	1
NS23245B	1	1	-9	-9	-1	-8	17
NS23249F	1	1	11	1958	57	-1	1
NS23249F	2	2	2	1960	55	-1	1
NS23249F	3	1	9	1992	23	-1	8
NS23251R	1	2	1	1953	63	-1	1
NS23251R	2	1	5	1953	62	-1	1
NS23251R	3	2	8	1991	24	-1	8
NS23251R	4	2	11	1984	31	-1	8
NS23254V	1	2	12	1970	45	-1	1
NS23254V	2	1	1	1969	47	-1	1
NS23254V	3	1	4	1993	22	-1	8
NS23254V	4	1	2	1995	20	-1	8
NS23254V	5	1	3	1999	16	-1	8
NS23255W	1	1	10	1990	25	-1	17
NS23256X	1	1	-9	-9	-1	-8	17
NS23256X	2	1	-9	-9	-1	-8	17
NS23256X	3	2	-9	-9	-1	-8	17
NS23256X	4	1	-9	-9	-1	-8	17
NS23256X	5	2	-9	-9	-1	-8	17
NS23256X	6	1	-9	-9	-1	-8	17
NS23256X	7	2	-9	-9	-1	-8	17
NS23261L	1	2	4	1948	68	-1	1
NS23262M	1	2	5	1956	59	-1	1
NS23262M	2	1	-9	-9	-1	-9	1
NS23262M	3	1	-9	-9	-1	-9	8
NS23262M	4	2	-9	-9	-1	-9	10
NS23262M	5	1	-9	-9	-1	-9	7
NS23265Q	1	2	-9	-9	-1	-9	1
NS23265Q	2	1	-9	-9	-1	-9	1
NS23265Q	3	1	-9	-9	-1	-9	8
NS23265Q	4	1	-9	-9	-1	-9	8
NS23265Q	5	1	-9	-9	-1	-9	8
NS23265Q	6	2	-9	-9	-1	-9	8
NS23270E	1	2	-9	-9	-1	23	17
NS23273H	1	2	4	1955	61	-1	1
NS23273H	2	1	1	1951	65	-1	1
NS23275K	1	2	-9	-9	-1	54	5
NS23275K	2	1	-9	-9	-1	55	5
NS23275K	3	-8	-9	-9	-1	-8	19
NS23275K	4	-8	-9	-9	-1	-8	19
NS23275K	5	1	3	1992	23	-1	13
NS23275K	6	2	8	1990	25	-1	13
NS23277M	1	1	-9	-9	-1	-9	1
NS23277M	2	2	-9	-9	-1	-9	1
NS23277M	3	1	-9	-9	-1	-9	8
NS23277M	4	1	-9	-9	-1	-9	8
NS23279P	1	2	10	1954	60	-1	1
NS23279P	2	1	1	1955	60	-1	1
NS23280Z	1	1	-9	-9	-1	58	1
NS23280Z	2	2	-9	-9	-1	51	1
NS23282B	1	2	4	1950	66	-1	1
NS23282B	2	1	2	1957	59	-1	1
NS23284D	1	1	1	2011	5	-1	6
NS23284D	2	1	7	2012	3	-1	6
NS23289J	1	1	-9	-9	-1	-8	1
NS23289J	2	2	-9	-9	-1	-8	1
NS23292W	1	1	12	1991	24	-1	8
NS23292W	2	1	-9	-9	-1	-8	19
NS23301W	1	2	6	1990	26	-1	17
NS23308D	1	1	4	1958	58	-1	1
NS23308D	2	2	6	1957	58	-1	1
NS23311Q	1	1	12	2006	8	-1	8
NS23311Q	2	1	9	2008	7	-1	8
NS23311Q	3	2	3	1972	43	-1	1
NS23311Q	4	2	1	1991	24	-1	8
NS23318Y	1	2	-9	-9	-1	60	2
NS23318Y	2	1	-9	-9	-1	60	2
NS23328S	1	2	9	2007	8	-1	23
NS23328S	2	1	12	1989	26	-1	8
NS23328S	3	1	-9	-9	-1	33	8
NS23328S	4	2	-9	-9	-1	32	13
NS23328S	5	1	-9	-9	-1	39	8
NS23328S	6	2	-9	-9	-1	56	1
NS23328S	7	1	4	1956	60	-1	1
NS23331E	1	2	-9	-9	-1	-9	1
NS23344C	1	2	3	1964	52	-1	1
NS23344C	2	1	12	1961	54	-1	1
NS23345D	1	1	-9	-9	-1	26	8
NS23345D	2	2	-9	-9	-1	26	17
NS23354X	1	1	8	1946	69	-1	1
NS23354X	2	2	11	1953	62	-1	1
NS23358B	1	1	-9	-9	-1	57	4
NS23358B	2	2	-9	-9	-1	44	1
NS23358B	3	1	-9	-9	-1	21	8
NS23361N	1	2	3	1988	27	-1	8
NS23361N	2	2	12	1992	23	-1	8
NS23363Q	1	2	3	1960	55	-1	1
NS23363Q	2	1	4	1950	65	-1	1
NS23363Q	3	2	6	1989	26	-1	8
NS23363Q	4	1	11	1987	28	-1	9
NS23368W	1	1	7	1948	67	-1	1
NS23368W	2	2	3	1960	56	-1	1
NS23368W	3	1	5	1988	28	-1	8
NS23370G	1	1	-9	-9	-1	21	17
NS23371H	1	2	3	1989	26	-1	18
NS23371H	2	2	1	1989	27	-1	17
NS23371H	3	2	-9	-9	-1	24	17
NS23373K	1	2	5	1962	53	-1	1
NS23373K	2	1	3	1964	51	-1	1
NS23374L	1	2	5	1961	55	-1	1
NS23374L	2	1	10	1958	57	-1	1
NS23374L	3	2	6	1992	23	-1	8
NS23376N	1	2	10	1966	49	-1	1
NS23376N	2	1	8	1965	50	-1	1
NS23383E	1	2	9	1961	54	-1	1
NS23383E	2	1	4	1959	56	-1	1
NS23390W	1	1	9	1963	52	-1	1
NS23390W	2	1	7	1993	22	-1	8
NS23391X	1	1	-9	-9	-1	54	1
NS23391X	2	2	-9	-9	-1	53	1
NS23391X	3	1	-9	-9	-1	24	8
NS23391X	4	2	-9	-9	-1	20	8
NS23394A	1	2	10	1964	51	-1	1
NS23394A	2	1	10	1997	18	-1	8
NS23396C	1	2	6	1952	63	-1	1
NS23397D	1	2	4	2009	6	-1	23
NS23398E	1	1	3	1998	17	-1	8
NS23398E	2	2	1	1967	48	-1	1
NS23400X	1	1	-9	-9	-1	-8	19
NS23401Y	1	2	11	1963	51	-1	1
NS23401Y	2	1	8	1962	52	-1	1
NS23407E	1	1	10	1955	60	-1	1
NS23407E	2	2	3	1961	54	-1	1
NS23407E	3	1	11	1988	27	-1	8
NS23407E	4	2	4	1994	21	-1	8
NS23407E	5	1	12	2002	13	-1	15
NS23424Q	1	2	-9	-9	-1	27	17
NS23440A	1	1	8	1956	59	-1	1
NS23440A	2	2	11	1961	54	-1	1
NS23449K	1	2	5	1964	51	-1	1
NS23449K	2	1	7	1993	22	-1	8
NS23452X	1	2	12	1959	56	-1	1
NS23452X	2	1	7	1994	21	-1	8
NS23452X	3	2	6	1997	18	-1	8
NS23461Q	1	2	7	1967	49	-1	1
NS23461Q	2	1	8	1964	51	-1	4
NS23463S	1	1	3	1962	53	-1	1
NS23463S	2	2	9	1962	53	-1	1
NS23463S	3	2	-9	-9	-1	23	8
NS23463S	4	1	2	1992	23	-1	8
NS23466W	1	2	9	1987	28	-1	15
NS23466W	2	2	3	1992	23	-1	15
NS23466W	3	2	10	1962	53	-1	1
NS23472L	1	1	4	1988	27	-1	8
NS23473M	1	2	12	1969	45	-1	5
NS23473M	2	1	-9	-9	-1	30	5
NS23473M	3	2	3	2013	2	-1	13
NS23475P	1	1	11	1987	28	-1	17
NS23475P	2	1	-9	-9	-1	30	17
NS23480D	1	2	3	1957	58	-1	1
NS23480D	2	1	4	1955	60	-1	1
NS23484H	1	1	11	1991	24	-1	8
NS23485J	1	1	-9	-9	-1	-8	1
NS23485J	2	2	-9	-9	-1	42	1
NS23485J	3	2	-9	-9	-1	22	8
NS23485J	4	2	-9	-9	-1	20	8
NS23485J	5	1	-9	-9	-1	18	8
NS23485J	6	1	-9	-9	-1	12	8
NS23485J	7	1	-9	-9	-1	11	8
NS23491Z	1	2	3	1962	53	-1	1
NS23491Z	2	1	10	1958	57	-1	1
NS23492A	1	1	1	1964	52	-1	1
NS23497F	1	2	-9	-9	-1	49	1
NS23497F	2	1	-9	-9	-1	49	1
NS23497F	3	1	2	1988	28	-1	8
NS23497F	4	1	-9	-9	-1	95	14
NS23501A	1	2	-9	-9	-1	71	14
NS23501A	2	1	-9	-9	-1	74	14
NS23509J	1	1	10	1997	18	-1	6
NS23519D	1	2	4	1995	21	-1	8
NS23519D	2	1	10	2003	12	-1	8
NS23519D	3	2	6	1970	45	-1	1
NS23519D	4	1	8	1962	53	-1	1
NS23524S	1	1	-9	-9	-1	-8	5
NS23524S	2	2	-9	-9	-1	-8	5
NS23524S	3	2	-9	-9	-1	-8	13
NS23528X	1	2	4	1963	52	-1	1
NS23528X	2	2	7	1959	56	-1	1
NS23528X	3	2	12	1991	24	-1	8
NS23532K	1	1	6	1953	62	-1	1
NS23532K	2	2	3	1958	57	-1	1
NS23532K	3	2	4	1990	25	-1	8
NS23533L	1	1	10	1955	60	-1	1
NS23533L	2	2	7	1985	30	-1	8
NS23537Q	1	1	-9	-9	-1	-8	1
NS23537Q	2	1	2	1982	33	-1	8
NS23537Q	3	2	6	1954	61	-1	1
NS23541D	1	2	1	1958	57	-1	1
NS23541D	2	1	11	1958	56	-1	1
NS23551Y	1	1	6	1961	54	-1	1
NS23551Y	2	2	12	1964	50	-1	1
NS23555C	1	2	5	1963	52	-1	1
NS23555C	2	1	8	1964	51	-1	1
NS23555C	3	1	10	1987	28	-1	8
NS23556D	1	2	4	2004	11	-1	6
NS23556D	2	2	3	2007	8	-1	6
NS23556D	3	1	7	2008	7	-1	6
NS23560R	1	1	9	1960	55	-1	1
NS23560R	2	2	7	1961	54	-1	1
NS23560R	3	2	10	1998	17	-1	8
NS23568A	1	2	3	1956	59	-1	1
NS23568A	2	2	4	1992	23	-1	23
NS23568A	3	1	1	1988	27	-1	8
NS23577T	1	2	12	1966	49	-1	1
NS23577T	2	2	8	1933	82	-1	14
NS23577T	3	1	11	1994	21	-1	8
NS23585L	1	2	4	1988	28	-1	17
NS23591B	1	1	-9	-9	-1	-9	1
NS23591B	2	2	3	1990	25	-1	8
NS23591B	3	2	6	1958	57	-1	1
NS23593D	1	1	-9	-9	-1	68	1
NS23593D	2	2	-9	-9	-1	51	1
NS23593D	3	2	9	1993	22	-1	8
NS23599K	1	2	6	1952	63	-1	1
NS23599K	2	1	1	1949	67	-1	1
NS23599K	3	1	5	1987	28	-1	8
NS23603E	1	1	-9	-9	-1	24	17
NS23604F	1	2	3	1986	30	-1	8
NS23604F	2	2	3	1964	52	-1	1
NS23604F	3	1	8	1956	59	-1	1
NS23605G	1	2	-9	-9	-1	-9	1
NS23605G	2	1	-9	-9	-1	-9	1
NS23605G	3	1	-9	-9	-1	-9	8
NS23608K	1	2	1	1955	61	-1	1
NS23608K	2	1	9	1957	58	-1	1
NS23608K	3	1	8	1983	32	-1	8
NS23608K	4	2	4	1991	24	-1	8
NS23610W	1	2	9	1967	48	-1	1
NS23610W	2	2	5	1988	27	-1	8
NS23610W	3	1	9	1991	24	-1	8
NS23620Q	1	2	2	1958	57	-1	1
NS23620Q	2	2	2	1992	23	-1	8
NS23620Q	3	1	8	1989	26	-1	8
NS23624V	1	1	-9	-9	-1	29	17
NS23627Y	1	1	-9	-9	-1	67	5
NS23627Y	2	2	-9	-9	-1	63	5
NS23635Q	1	1	-9	-9	-1	-8	1
NS23635Q	2	2	-9	-9	-1	-8	1
NS23635Q	3	1	-9	-9	-1	-8	8
NS23635Q	4	1	-9	-9	-1	-8	8
NS23635Q	5	2	-9	-9	-1	-8	8
NS23636R	1	2	-9	-9	-1	27	17
NS23636R	2	2	-9	-9	-1	30	17
NS23637S	1	1	-9	-9	-1	-8	1
NS23637S	2	2	-9	-9	-1	-8	1
NS23637S	3	1	-9	-9	-1	-8	8
NS23637S	4	2	-9	-9	-1	-8	8
NS23644J	1	2	-9	-9	-1	-9	1
NS23644J	2	2	-9	-9	-1	-9	8
NS23646L	1	2	11	1971	44	-1	1
NS23646L	2	1	2	1961	55	-1	4
NS23657G	1	2	8	1964	51	-1	1
NS23657G	2	1	3	1993	22	-1	8
NS23657G	3	1	11	1995	20	-1	8
NS23657G	4	2	9	2002	13	-1	8
NS23662W	1	2	-9	-9	-1	46	1
NS23662W	2	1	-9	-9	-1	-9	8
NS23662W	3	2	-9	-9	-1	-9	8
NS23662W	4	2	-9	-9	-1	-9	8
NS23662W	5	2	-9	-9	-1	-9	15
NS23662W	6	2	-9	-9	-1	-9	15
NS23662W	7	1	-9	-9	-1	-9	13
NS23662W	8	-8	-9	-9	-1	-8	-8
NS23664Y	1	1	11	1956	59	-1	1
NS23664Y	2	2	12	1956	59	-1	1
NS23664Y	3	2	3	1987	28	-1	8
NS23665Z	1	1	12	1961	53	-1	1
NS23665Z	2	2	9	1961	54	-1	1
NS23667B	1	1	-9	-9	-1	-9	1
NS23667B	2	2	-9	-9	-1	-9	1
NS23667B	3	2	-9	-9	-1	-9	8
NS23667B	4	2	-9	-9	-1	-9	8
NS23667B	5	2	-9	-9	-1	-9	8
NS23667B	6	1	-9	-9	-1	-9	8
NS23670N	1	2	1	1963	52	-1	1
NS23670N	2	1	7	1971	44	-1	4
NS23670N	3	1	5	2002	13	-1	9
NS23670N	4	1	6	2003	12	-1	9
NS23672Q	1	2	5	1963	52	-1	1
NS23672Q	2	2	3	1996	19	-1	8
NS23677W	1	2	5	1958	57	-1	1
NS23677W	2	1	3	1952	64	-1	1
NS23677W	3	1	6	1994	21	-1	8
NS23679Y	1	2	8	1956	59	-1	1
NS23679Y	2	1	10	1954	61	-1	1
NS23689S	1	2	3	1990	26	-1	1
NS23689S	2	1	7	1951	64	-1	1
NS23689S	3	2	10	1987	28	-1	13
NS23694G	1	2	-9	-9	-1	49	1
NS23694G	2	1	7	1963	52	-1	1
NS23694G	3	2	-9	-9	-1	23	8
NS23694G	4	1	-9	-9	-1	16	8
NS23694G	5	1	-9	-9	-1	15	8
NS23694G	6	2	-9	-9	-1	10	8
NS23694G	7	2	-9	-9	-1	8	8
NS23695H	1	1	3	1931	85	-1	14
NS23695H	2	2	-9	-9	-1	87	14
NS23695H	3	2	4	1982	34	-1	8
NS23695H	4	1	12	1989	26	-1	8
NS23702F	1	2	1	1969	47	-1	1
NS23711Z	1	1	1	1946	70	-1	14
NS23711Z	2	2	11	1951	64	-1	14
NS23715D	1	1	3	1963	52	-1	1
NS23715D	2	2	7	1964	51	-1	1
NS23715D	3	2	2	1993	22	-1	8
NS23720S	1	2	5	1947	68	-1	1
NS23728B	1	1	-9	-9	-1	-9	8
NS23728B	2	2	-9	-9	-1	-9	1
NS23728B	3	1	-9	-9	-1	-9	1
NS23729C	1	1	10	1958	57	-1	1
NS23729C	2	2	9	1991	24	-1	8
NS23731N	1	1	-9	-9	-1	-8	17
NS23731N	2	1	-9	-9	-1	-8	17
NS23731N	3	1	-9	-9	-1	-8	17
NS23736T	1	2	-9	-9	-1	49	16
NS23737V	1	1	-9	-9	-1	35	23
NS23746N	1	2	1	1956	59	-1	1
NS23750B	1	1	9	1951	64	-1	1
NS23750B	2	2	6	1954	61	-1	1
NS23759L	1	2	5	1962	54	-1	1
NS23761X	1	2	2	1960	55	-1	1
NS23761X	2	1	3	1950	65	-1	1
NS23761X	3	1	4	1984	31	-1	8
NS23761X	4	1	10	1988	27	-1	8
NS23761X	5	1	6	1990	25	-1	8
NS23761X	6	1	9	1992	23	-1	8
NS23761X	7	2	12	1994	21	-1	8
NS23766C	1	2	1	1969	47	-1	1
NS23766C	2	2	1	2011	5	-1	6
NS23769F	1	1	2	1990	25	-1	17
NS23777Y	1	1	-9	-9	-1	-9	1
NS23777Y	2	2	-9	-9	-1	-9	1
NS23777Y	3	1	-9	-9	-1	-9	8
NS23777Y	4	2	-9	-9	-1	-9	8
NS23784P	1	2	9	1981	34	-1	8
NS23784P	2	1	-9	-9	-1	-9	-9
NS23784P	3	1	-9	-9	-1	-9	-9
NS23784P	4	2	-9	-9	-1	-9	-9
NS23784P	5	2	-9	-9	-1	-9	-9
NS23795K	1	2	-9	-9	-1	25	17
NS23795K	2	2	4	1992	23	-1	8
NS23798N	1	2	1	1969	47	-1	1
NS23798N	2	1	7	1965	50	-1	1
NS23798N	3	2	9	1994	21	-1	8
NS23802H	1	1	3	1962	53	-1	1
NS23802H	2	2	11	1963	52	-1	1
NS23802H	3	2	1	1986	29	-1	8
NS23802H	4	1	2	1998	17	-1	8
NS23802H	5	2	8	1991	24	-1	8
NS23802H	6	1	10	1982	33	-1	13
NS23802H	7	1	3	1999	16	-1	8
NS23802H	8	2	6	2013	2	-1	15
NS23807N	1	1	11	1958	57	-1	1
NS23807N	2	2	3	1969	47	-1	1
NS23807N	3	2	9	1996	19	-1	8
NS23807N	4	1	5	1993	22	-1	8
NS23808P	1	1	5	1952	63	-1	1
NS23808P	2	2	5	1952	63	-1	1
NS23808P	3	2	6	1983	32	-1	8
NS23819K	1	2	3	1958	58	-1	1
NS23819K	2	1	5	1956	59	-1	1
NS23825A	1	1	2	1987	28	-1	8
NS23825A	2	2	-9	-9	-1	26	8
NS23825A	3	2	-9	-9	-1	31	8
NS23825A	4	2	-9	-9	-1	48	1
NS23825A	5	1	-9	-9	-1	53	1
NS23838Y	1	1	-9	-9	-1	-9	1
NS23838Y	2	1	-9	-9	-1	30	8
NS23838Y	3	2	-9	-9	-1	-9	1
NS23845P	1	1	9	1957	58	-1	1
NS23845P	2	2	6	1960	55	-1	1
NS23845P	3	2	4	1987	28	-1	8
NS23850D	1	1	8	1992	23	-1	8
NS23850D	2	1	-9	-9	-1	55	1
NS23852F	1	1	-9	-9	-1	59	1
NS23852F	2	2	3	1963	52	-1	1
NS23852F	3	2	8	1988	27	-1	8
NS23852F	4	1	10	1995	20	-1	8
NS23856K	1	1	6	1955	60	-1	1
NS23856K	2	1	7	1984	31	-1	8
NS23873W	1	2	12	1955	59	-1	1
NS23873W	2	1	8	1953	62	-1	1
NS23873W	3	2	5	1987	28	-1	8
NS23873W	4	2	9	2012	3	-1	15
NS23883Q	1	2	9	1920	94	-1	14
NS23883Q	2	1	12	1963	51	-1	1
NS23883Q	3	2	9	1969	45	-1	1
NS23883Q	4	2	3	2001	14	-1	8
NS23883Q	5	2	-9	-9	-1	-9	23
NS23884R	1	2	11	1954	61	-1	1
NS23884R	2	1	6	1957	58	-1	1
NS23888W	1	2	10	1960	55	-1	1
NS23888W	2	1	1	1959	56	-1	1
NS23892J	1	2	6	1966	49	-1	1
NS23892J	2	1	3	1960	55	-1	4
NS23900H	1	1	-9	-9	-1	61	1
NS23900H	2	2	-9	-9	-1	60	1
NS23900H	3	2	-9	-9	-1	29	8
NS23901J	1	2	2	2001	15	-1	8
NS23901J	2	2	7	1969	46	-1	1
NS23901J	3	1	-9	-9	-1	-8	4
NS23912E	1	1	8	1959	56	-1	1
NS23912E	2	2	9	1959	56	-1	1
NS23912E	3	1	9	1987	28	-1	8
NS23912E	4	2	6	1995	20	-1	8
NS23921Y	1	1	10	1952	63	-1	1
NS23921Y	2	2	9	1960	55	-1	1
NS23921Y	3	2	7	1991	24	-1	8
NS23929G	1	1	6	1954	61	-1	1
NS23929G	2	2	6	1955	60	-1	1
NS23929G	3	1	3	1981	35	-1	8
NS23929G	4	1	12	1987	28	-1	8
NS23931S	1	1	2	1987	29	-1	9
NS23931S	2	2	11	2012	3	-1	15
NS23931S	3	1	3	2015	1	-1	15
NS23931S	4	2	1	1990	26	-1	9
NS23931S	5	2	3	2009	7	-1	15
NS23934W	1	1	10	1950	65	-1	1
NS23934W	2	2	4	1953	63	-1	1
NS23935X	1	2	2	1956	60	-1	1
NS23939B	1	1	4	1958	58	-1	1
NS23939B	2	2	9	1967	48	-1	1
NS23939B	3	1	9	1994	21	-1	8
NS23941M	1	1	-9	-9	-1	24	17
NS23941M	2	1	9	1990	25	-1	17
NS23941M	3	1	-9	-9	-1	25	18
NS23942N	1	2	12	1962	52	-1	1
NS23942N	2	1	5	1963	52	-1	1
NS23942N	3	1	7	1986	29	-1	8
NS23943P	1	2	1	1966	50	-1	1
NS23943P	2	1	11	1958	57	-1	1
NS23943P	3	2	11	1991	24	-1	8
NS23943P	4	1	2	1993	23	-1	8
NS23943P	5	2	1	2008	8	-1	15
NS23943P	6	2	4	2014	2	-1	15
NS23945R	1	2	-9	-9	-1	-8	1
NS23945R	2	2	-9	-9	-1	-9	8
NS23952H	1	2	2	1995	20	20	17
NS23952H	2	2	9	1995	20	20	17
NS23952H	3	2	8	1995	20	20	17
NS23953J	1	2	-9	-9	-1	-8	5
NS23953J	2	1	-9	-9	-1	-8	5
NS23953J	3	2	-9	-9	-1	-8	13
NS23953J	4	1	-9	-9	-1	-8	13
NS23953J	5	2	-9	-9	-1	-8	13
NS23953J	6	2	-9	-9	-1	-9	16
NS23955L	1	2	8	1960	55	-1	1
NS23959Q	1	1	-9	-9	-1	55	1
NS23959Q	2	2	-9	-9	-1	49	1
NS23959Q	3	1	-9	-9	-1	32	13
NS23959Q	4	2	-9	-9	-1	-8	13
NS23959Q	5	1	-9	-9	-1	26	13
NS23959Q	6	2	-9	-9	-1	4	23
NS23966G	1	1	6	1957	58	-1	1
NS23966G	2	2	9	1960	55	-1	1
NS23966G	3	1	6	1988	27	-1	8
NS23972X	1	2	10	1960	55	-1	5
NS23972X	2	1	12	1958	57	-1	5
NS23972X	3	1	12	1983	32	-1	13
NS23978D	1	2	3	1962	53	-1	1
NS23978D	2	1	2	1957	58	-1	1
NS23981Q	1	1	-9	-9	-1	42	17
NS23981Q	2	1	-9	-9	-1	22	17
NS23981Q	3	2	-9	-9	-1	22	17
NS23981Q	4	2	-9	-9	-1	22	17
NS23981Q	5	2	-9	-9	-1	22	17
NS23984T	1	2	9	1951	64	-1	1
NS23984T	2	1	7	1943	72	-1	1
NS23985V	1	1	5	1992	23	-1	8
NS23985V	2	2	10	1957	58	-1	1
NS23990J	1	2	5	1959	56	-1	1
NS23990J	2	1	9	1952	63	-1	1
NS23990J	3	2	4	1988	27	-1	8
NS23990J	4	1	9	1992	23	-1	8
NS23990J	5	2	-9	-9	-1	-8	23
NS23990J	6	1	-9	-9	-1	-8	23
NS23991K	1	1	-9	-9	-1	23	17
NS23991K	2	1	-9	-9	-1	22	17
NS23992L	1	2	7	1966	49	-1	1
NS23992L	2	1	1	1993	22	-1	8
NS23992L	3	1	7	1995	20	-1	8
NS23992L	4	1	10	2010	4	-1	9
NS23995P	1	1	3	1951	65	-1	1
NS23995P	2	2	1	1953	63	-1	1
NS23995P	3	2	3	1992	24	-1	8
NS23995P	4	1	6	1982	33	-1	8
NS23995P	5	2	2	1988	28	-1	13
NS23999T	1	1	3	1956	60	-1	1
NS23999T	2	2	9	1956	59	-1	1
NS24002L	1	2	5	1987	28	-1	8
NS24002L	2	1	1	1959	57	-1	1
NS24002L	3	2	1	1968	48	-1	1
NS24008S	1	2	5	1969	46	-1	1
NS24008S	2	1	10	1966	49	-1	1
NS24008S	3	2	7	1992	23	-1	8
NS24008S	4	1	2	1994	22	-1	8
NS24008S	5	2	3	1997	18	-1	8
NS24010D	1	2	-9	-9	-1	-8	1
NS24010D	2	1	-9	-9	-1	-8	1
NS24013G	1	1	7	1960	55	-1	1
NS24013G	2	2	6	1963	52	-1	1
NS24013G	3	2	3	1993	23	-1	8
NS24013G	4	1	5	1930	85	-1	14
NS24016K	1	1	5	1962	54	-1	1
NS24016K	2	2	8	1966	49	-1	1
NS24022A	1	2	3	1960	55	-1	1
NS24022A	2	1	5	1957	58	-1	1
NS24022A	3	1	2	1994	21	-1	8
NS24026E	1	1	6	1962	53	-1	1
NS24026E	2	2	10	1966	49	-1	1
NS24026E	3	2	2	1992	23	-1	8
NS24026E	4	2	11	1995	20	-1	8
NS24030S	1	1	-9	-9	-1	37	17
NS24030S	2	2	-9	-9	-1	29	17
NS24030S	3	-9	-9	-9	-1	28	17
NS24039C	1	2	11	1991	24	-1	8
NS24049X	1	2	11	1949	66	-1	1
NS24051H	1	2	12	1955	60	-1	1
NS24051H	2	1	1	1957	59	-1	1
NS24053K	1	2	3	1957	59	-1	1
NS24053K	2	1	5	1993	23	-1	8
NS24053K	3	2	11	1991	24	-1	8
NS24057P	1	1	-9	-9	-1	27	19
NS24069L	1	1	12	1958	57	-1	1
NS24069L	2	2	4	1960	56	-1	1
NS24069L	3	1	9	1993	22	-1	8
NS24070W	1	1	-9	-9	-1	8	6
NS24070W	2	2	-9	-9	-1	6	6
NS24075B	1	2	-9	-9	-1	56	1
NS24075B	2	1	-9	-9	-1	54	1
NS24077D	1	2	11	1949	66	-1	14
NS24080Q	1	2	-9	-9	-1	-8	23
NS24080Q	2	1	-9	-9	-1	-8	23
NS24080Q	3	1	-9	-9	-1	-8	19
NS24085W	1	2	5	1991	24	-1	17
NS24087Y	1	2	10	1959	56	-1	1
NS24087Y	2	1	5	1957	58	-1	4
NS24092M	1	1	5	1959	56	-1	1
NS24092M	2	2	3	1967	48	-1	1
NS24092M	3	2	4	1992	23	-1	8
NS24092M	4	1	9	1996	19	-1	8
NS24118P	1	2	3	1966	50	-1	1
