NSID	W8HISTID	W8HIST	W8WORKHRSP	W8STUDYHRSP	W8USUALP	W8SICKHRSP	W8HISTSTPM	W8HISTSTPY	W8DACTIVITYP
NS24658D	1	1	1	-1	-1	-1	6	2011	1
NS24658D	2	5	-1	1	3	-1	9	2009	6
NS24664T	1	1	1	-1	-1	-1	6	2011	1
NS24664T	2	4	-1	-1	-1	-1	6	2010	5
NS24664T	3	1	1	-1	-1	-1	3	2008	1
NS24667X	1	1	1	-1	-1	-1	7	2008	1
NS24668Y	1	1	1	-1	-1	-1	6	2014	1
NS24668Y	2	1	1	-1	-1	-1	12	2012	1
NS24668Y	3	1	2	-1	-1	-1	9	2007	2
NS24669Z	1	1	1	-1	-1	-1	9	2014	1
NS24669Z	2	1	1	-1	-1	-1	9	2009	1
NS24671K	1	5	-1	1	3	-1	9	2012	6
NS24671K	2	1	2	-1	-1	-1	5	2007	2
NS24673M	1	1	1	-1	-1	-1	2	2005	1
NS24675P	1	1	2	-1	-1	-1	4	2011	2
NS24675P	2	1	1	-1	-1	-1	9	2008	1
NS24675P	3	5	-1	1	2	-1	9	2006	6
NS24683G	1	5	-1	1	3	-1	9	2011	6
NS24683G	2	1	1	-1	-1	-1	8	2009	1
NS24683G	3	10	-1	-1	-1	-1	12	2008	14
NS24683G	4	1	1	-1	-1	-1	7	2008	1
NS24683G	5	5	-1	1	2	-1	9	2006	6
NS24684H	1	1	1	-1	-1	-1	9	2013	1
NS24684H	2	1	1	-1	-1	-1	5	2008	1
NS24688M	1	5	-1	1	3	-1	9	2008	6
NS24689N	1	1	1	-1	-1	-1	8	2011	1
NS24689N	2	5	-1	1	3	-1	9	2008	6
NS24691Z	1	10	-1	-1	-1	-1	-9	1990	14
NS24695D	1	1	1	-1	-1	-1	9	2011	1
NS24695D	2	5	-1	1	3	-1	9	2008	6
NS24698G	1	4	-1	-1	-1	-1	11	2014	5
NS24698G	2	1	1	-1	-1	-1	2	2014	1
NS24698G	3	4	-1	-1	-1	-1	12	2013	5
NS24698G	4	1	2	-1	-1	-1	10	2013	2
NS24698G	5	4	-1	-1	-1	-1	5	2007	5
NS24700Z	1	1	1	-1	-1	-1	4	2014	1
NS24700Z	2	4	-1	-1	-1	-1	1	2014	5
NS24700Z	3	1	1	-1	-1	-1	7	2008	1
NS24700Z	4	5	-1	1	2	-1	1	2007	6
NS24700Z	5	5	-1	1	1	-1	9	1994	6
NS24703C	1	1	1	-1	-1	-1	8	2014	1
NS24703C	2	1	1	-1	-1	-1	8	2013	1
NS24703C	3	5	-1	1	3	-1	9	2008	6
NS24706F	1	10	-1	-1	-1	-1	6	2014	14
NS24706F	2	4	-1	-1	-1	-1	2	2014	5
NS24706F	3	1	1	-1	-1	-1	9	2012	1
NS24706F	4	4	-1	-1	-1	-1	7	2012	5
NS24706F	5	5	-1	1	3	-1	10	2011	6
NS24706F	6	8	-1	-1	-1	2	6	2010	10
NS24706F	7	5	-1	1	3	-1	10	2008	6
NS24706F	8	5	-1	1	1	-1	9	2006	6
NS24712W	1	5	-1	1	3	-1	9	2011	6
NS24712W	2	5	-1	1	3	-1	9	2011	6
NS24712W	3	1	2	-1	-1	-1	9	2009	2
NS24716A	1	2	1	-1	-1	-1	9	2015	3
NS24716A	2	3	2	-1	-1	-1	5	2015	11
NS24716A	3	2	2	-1	-1	-1	7	2014	4
NS24716A	4	2	2	-1	-1	-1	9	2013	4
NS24716A	5	5	-1	1	3	-1	9	2009	6
NS24717B	1	5	-1	1	3	-1	9	2008	6
NS24717B	2	5	-1	1	2	-1	9	2006	6
NS24718C	1	1	1	-1	-1	-1	8	2014	1
NS24718C	2	5	-1	1	3	-1	9	2011	6
NS24718C	3	5	-1	1	3	-1	9	2008	6
NS24720N	1	4	-1	-1	-1	-1	5	2011	5
NS24720N	2	1	1	-1	-1	-1	11	2010	1
NS24720N	3	5	-1	1	2	-1	9	2008	6
NS24721P	1	4	-1	-1	-1	-1	6	2014	5
NS24721P	2	1	1	-1	-1	-1	9	2012	1
NS24721P	3	5	-1	1	3	-1	10	2009	6
NS24722Q	1	1	1	-1	-1	-1	5	2008	1
NS24725T	1	1	2	-1	-1	-1	8	2008	2
NS24726V	1	2	1	-1	-1	-1	3	2013	3
NS24726V	2	4	-1	-1	-1	-1	12	2011	5
NS24726V	3	5	-1	1	1	-1	3	2011	6
NS24726V	4	1	1	-1	-1	-1	8	2010	1
NS24726V	5	4	-1	-1	-1	-1	1	2010	5
NS24733L	1	1	1	-1	-1	-1	4	2011	1
NS24733L	2	1	1	-1	-1	-1	10	2009	1
NS24737Q	1	1	2	-1	-1	-1	11	2012	2
NS24737Q	2	4	-1	-1	-1	-1	12	2009	5
NS24739S	1	5	-1	1	3	-1	9	2008	6
NS24743F	1	1	1	-1	-1	-1	7	2012	1
NS24743F	2	1	2	-1	-1	-1	7	2007	2
NS24745H	1	5	-1	1	3	-1	9	2008	6
NS24746J	1	1	2	-1	-1	-1	11	2007	2
NS24749M	1	9	-1	-1	-1	-1	1	2013	13
NS24749M	2	5	-1	1	3	-1	1	2012	6
NS24749M	3	-8	-1	-1	-1	-1	-8	-8	-8
NS24750X	1	5	-1	1	2	-1	5	2005	6
NS24754B	1	5	-1	1	3	-1	9	2014	6
NS24754B	2	1	1	-1	-1	-1	11	2012	1
NS24754B	3	1	2	-1	-1	-1	7	2011	2
NS24754B	4	5	-1	1	3	-1	9	2008	6
NS24765X	1	4	-1	-1	-1	-1	7	2013	5
NS24765X	2	5	-1	1	3	-1	9	2008	6
NS24766Y	1	2	1	-1	-1	-1	3	2011	3
NS24766Y	2	2	1	-1	-1	-1	9	2007	3
NS24769B	1	1	1	-1	-1	-1	9	2011	1
NS24769B	2	5	-1	1	2	-1	9	2009	6
NS24769B	3	1	1	-1	-1	-1	7	2008	1
NS24773P	1	1	1	-1	-1	-1	9	2008	1
NS24775R	1	1	2	-1	-1	-1	6	2013	2
NS24775R	2	9	-1	-1	-1	-1	2	2012	13
NS24775R	3	5	-1	1	1	-1	9	2001	6
NS24782H	1	1	1	-1	-1	-1	11	2012	1
NS24782H	2	5	-1	1	3	-1	10	2009	6
NS24786M	1	5	-1	1	3	-1	9	2008	6
NS24787N	1	4	-1	-1	-1	-1	7	2011	5
NS24787N	2	-8	-1	-1	-1	-1	-8	-8	-8
NS24790A	1	1	1	-1	-1	-1	1	2011	1
NS24790A	2	5	-1	1	3	-1	10	2008	6
NS24795F	1	1	1	-1	-1	-1	7	2009	1
NS24796G	1	5	-1	1	3	-1	9	2008	6
NS24797H	1	5	-1	1	3	-1	9	2008	6
NS24799K	1	1	1	-1	-1	-1	2	2015	1
NS24799K	2	1	1	-1	-1	-1	9	2012	1
NS24799K	3	1	1	-1	-1	-1	8	2011	1
NS24799K	4	5	-1	1	3	-1	9	2008	6
NS24801C	1	4	-1	-1	-1	-1	6	2008	5
NS24801C	2	1	1	-1	-1	-1	4	2006	1
NS24806H	1	4	-1	-1	-1	-1	11	2012	5
NS24806H	2	9	-1	-1	-1	-1	3	2012	13
NS24806H	3	10	-1	-1	-1	-1	-9	-9	14
NS24807J	1	1	1	-1	-1	-1	8	2013	1
NS24807J	2	5	-1	1	3	-1	9	2009	6
NS24808K	1	1	1	-1	-1	-1	12	2010	1
NS24808K	2	5	-1	1	2	-1	9	2009	6
NS24811X	1	1	1	-1	-1	-1	8	2015	1
NS24811X	2	1	1	-1	-1	-1	3	2015	1
NS24811X	3	1	2	-1	-1	-1	1	2015	2
NS24811X	4	4	-1	-1	-1	-1	9	2014	5
NS24811X	5	1	1	-1	-1	-1	9	2012	1
NS24811X	6	4	-1	-1	-1	-1	6	2012	5
NS24811X	7	5	-1	1	3	-1	9	2009	6
NS24814A	1	5	-1	1	3	-1	9	2013	6
NS24814A	2	1	1	-1	-1	-1	2	2013	1
NS24814A	3	1	1	-1	-1	-1	7	2012	1
NS24814A	4	1	2	-1	-1	-1	11	2009	2
NS24815B	1	1	2	-1	-1	-1	5	2013	2
NS24815B	2	2	2	-1	-1	-1	5	2012	4
NS24815B	3	3	2	-1	-1	-1	5	2012	11
NS24815B	4	5	-1	1	3	-1	9	2009	6
NS24816C	1	4	-1	-1	-1	-1	-8	-8	5
NS24817D	1	1	2	-1	-1	-1	4	2010	2
NS24817D	2	1	2	-1	-1	-1	4	2000	2
NS24826X	1	3	2	-1	-1	-1	10	2014	11
NS24826X	2	5	-1	1	3	-1	9	2013	6
NS24826X	3	1	2	-1	-1	-1	6	2009	2
NS24827Y	1	1	1	-1	-1	-1	10	2009	1
NS24827Y	2	1	1	-1	-1	-1	10	2006	1
NS24828Z	1	1	1	-1	-1	-1	8	2012	1
NS24828Z	2	4	-1	-1	-1	-1	8	2011	5
NS24828Z	3	5	-1	1	3	-1	9	2008	6
NS24831L	1	1	1	-1	-1	-1	5	2013	1
NS24831L	2	1	1	-1	-1	-1	6	2011	1
NS24831L	3	5	-1	1	3	-1	9	2008	6
NS24833N	1	5	-1	1	3	-1	9	2012	6
NS24833N	2	5	-1	1	3	-1	9	2008	6
NS24834P	1	1	2	-1	-1	-1	12	2006	2
NS24837S	1	5	-1	1	3	-1	9	2009	6
NS24840E	1	1	1	-1	-1	-1	7	2014	1
NS24840E	2	5	-1	1	3	-1	10	2008	6
NS24841F	1	1	2	-1	-1	-1	10	2012	2
NS24841F	2	5	-1	1	3	-1	9	2009	6
NS24845K	1	5	-1	1	2	-1	1	2012	6
NS24845K	2	1	2	-1	-1	-1	12	2007	2
NS24847M	1	1	1	-1	-1	-1	1	2014	1
NS24847M	2	1	1	-1	-1	-1	4	2013	1
NS24847M	3	1	1	-1	-1	-1	4	2010	1
NS24847M	4	1	1	-1	-1	-1	3	2009	1
NS24847M	5	1	1	-1	-1	-1	7	2008	1
NS24848N	1	1	2	-1	-1	-1	4	2013	2
NS24848N	2	10	-1	-1	-1	-1	4	2013	14
NS24848N	3	9	-1	-1	-1	-1	6	2010	13
NS24849P	1	5	-1	1	3	-1	9	2010	6
NS24849P	2	5	-1	1	2	-1	9	2007	6
NS24849P	3	5	-1	1	1	-1	9	2001	6
NS24851A	1	1	1	-1	-1	-1	1	2014	1
NS24851A	2	5	-1	1	3	-1	9	2010	6
NS24851A	3	1	1	-1	-1	-1	5	2009	1
NS24853C	1	5	-1	1	3	-1	10	2008	6
NS24868C	1	1	2	-1	-1	-1	6	2010	2
NS24870N	1	1	2	-1	-1	-1	6	2010	2
NS24870N	2	5	-1	1	3	-1	9	2008	6
NS24871P	1	7	-1	-1	-1	-1	10	2014	8
NS24871P	2	5	-1	1	3	-1	9	2011	6
NS24871P	3	1	2	-1	-1	-1	9	2009	2
NS24871P	4	4	-1	-1	-1	-1	7	2008	5
NS24871P	5	5	-1	1	2	-1	9	2006	6
NS24874S	1	1	1	-1	-1	-1	8	2014	1
NS24874S	2	1	1	-1	-1	-1	8	2014	1
NS24874S	3	10	-1	-1	-1	-1	5	2013	14
NS24874S	4	5	-1	1	3	-1	9	2008	6
NS24874S	5	5	-1	1	1	-1	9	2003	6
NS24877W	1	8	-1	-1	-1	1	11	2015	9
NS24877W	2	1	1	-1	-1	-1	9	2015	1
NS24877W	3	4	-1	-1	-1	-1	7	2015	5
NS24877W	4	1	1	-1	-1	-1	9	2014	1
NS24877W	5	4	-1	-1	-1	-1	12	2012	5
NS24877W	6	1	1	-1	-1	-1	9	2007	1
NS24877W	7	5	-1	1	2	-1	2	2006	6
NS24879Y	1	1	1	-1	-1	-1	9	2014	1
NS24879Y	2	5	-1	1	3	-1	9	2013	6
NS24879Y	3	1	2	-1	-1	-1	8	2012	2
NS24879Y	4	10	-1	-1	-1	-1	8	2011	14
NS24879Y	5	5	-1	1	3	-1	9	2008	6
NS24880H	1	4	-1	-1	-1	-1	1	2015	5
NS24880H	2	1	1	-1	-1	-1	10	2012	1
NS24880H	3	1	2	-1	-1	-1	6	2012	2
NS24880H	4	5	-1	1	3	-1	9	2009	6
NS24882K	1	1	1	-1	-1	-1	11	2014	1
NS24882K	2	1	1	-1	-1	-1	9	2012	1
NS24882K	3	5	-1	1	3	-1	9	2009	6
NS24886P	1	1	1	-1	-1	-1	4	2014	1
NS24886P	2	1	1	-1	-1	-1	9	2011	1
NS24886P	3	1	1	-1	-1	-1	2	2011	1
NS24886P	4	1	1	-1	-1	-1	7	2010	1
NS24886P	5	1	1	-1	-1	-1	10	2009	1
NS24886P	6	1	1	-1	-1	-1	9	2006	1
NS24887Q	1	1	1	-1	-1	-1	2	2009	1
NS24888R	1	5	-1	1	3	-1	9	2008	6
NS24889S	1	10	-1	-1	-1	-1	9	2014	14
NS24889S	2	1	1	-1	-1	-1	9	2013	1
NS24889S	3	10	-1	-1	-1	-1	1	2013	14
NS24889S	4	1	1	-1	-1	-1	7	2012	1
NS24889S	5	1	1	-1	-1	-1	9	2011	1
NS24889S	6	5	-1	1	3	-1	9	2008	6
NS24890C	1	1	1	-1	-1	-1	7	2007	1
NS24891D	1	10	-1	-1	-1	-1	12	2013	14
NS24891D	2	1	2	-1	-1	-1	8	2013	2
NS24891D	3	5	-1	1	3	-1	9	2009	6
NS24895H	1	1	1	-1	-1	-1	4	2012	1
NS24895H	2	5	-1	1	3	-1	9	2009	6
NS24896J	1	1	1	-1	-1	-1	6	2013	1
NS24896J	2	5	-1	1	3	-1	9	2009	6
NS24896J	3	1	1	-1	-1	-1	1	2009	1
NS24896J	4	5	-1	1	2	-1	9	2006	6
NS24897K	1	5	-1	1	2	-1	6	2006	6
NS24899M	1	1	2	-1	-1	-1	7	2006	2
NS24902F	1	1	1	-1	-1	-1	1	2014	1
NS24902F	2	4	-1	-1	-1	-1	10	2013	5
NS24902F	3	1	1	-1	-1	-1	6	2013	1
NS24902F	4	5	-1	1	3	-1	9	2009	6
NS24903G	1	5	-1	1	2	-1	9	2014	6
NS24903G	2	1	1	-1	-1	-1	8	2008	1
NS24904H	1	1	2	-1	-1	-1	8	2011	2
NS24904H	2	1	1	-1	-1	-1	3	2010	1
NS24907L	1	1	2	-1	-1	-1	11	2010	2
NS24907L	2	1	2	-1	-1	-1	9	2009	2
NS24908M	1	1	2	-1	-1	-1	10	2012	2
NS24908M	2	3	2	-1	-1	-1	6	2010	11
NS24911Z	1	5	-1	1	3	-1	9	2009	6
NS24913B	1	6	1	-1	-1	-1	5	2013	12
NS24913B	2	5	-1	1	3	-1	9	2008	6
NS24913B	3	5	-1	1	2	-1	9	2006	6
NS24914C	1	1	1	-1	-1	-1	11	2012	1
NS24914C	2	1	1	-1	-1	-1	11	2012	1
NS24914C	3	10	-1	-1	-1	-1	9	2011	14
NS24914C	4	4	-1	-1	-1	-1	-8	-8	5
NS24915D	1	6	1	-1	-1	-1	8	2006	12
NS24918G	1	1	1	-1	-1	-1	5	2007	1
NS24919H	1	5	-1	1	3	-1	9	2009	6
NS24920S	1	4	-1	-1	-1	-1	6	2010	5
NS24920S	2	5	-1	1	2	-1	9	2006	6
NS24921T	1	1	1	-1	-1	-1	8	2013	1
NS24921T	2	5	-1	1	3	-1	9	2008	6
NS24927A	1	1	1	-1	-1	-1	9	2013	1
NS24927A	2	1	1	-1	-1	-1	12	2012	1
NS24927A	3	5	-1	1	3	-1	9	2011	6
NS24927A	4	5	-1	1	3	-1	9	2008	6
NS24929C	1	1	1	-1	-1	-1	6	2013	1
NS24929C	2	5	-1	1	3	-1	9	2009	6
NS24929C	3	5	-1	1	2	-1	9	2006	6
NS24930M	1	1	1	-1	-1	-1	11	2008	1
NS24930M	2	1	1	-1	-1	-1	11	2007	1
NS24930M	3	1	1	-1	-1	-1	9	2007	1
NS24930M	4	1	1	-1	-1	-1	6	2007	1
NS24931N	1	5	-1	1	4	-1	9	2006	6
NS24936T	1	3	-9	-1	-1	-1	1	2015	11
NS24936T	2	4	-1	-1	-1	-1	9	2009	5
NS24936T	3	5	-1	1	1	-1	9	2006	6
NS24938W	1	1	1	-1	-1	-1	12	2012	1
NS24938W	2	5	-1	1	3	-1	9	2009	6
NS24940G	1	5	-1	1	2	-1	9	2006	6
NS24942J	1	1	1	-1	-1	-1	9	2014	1
NS24942J	2	1	1	-1	-1	-1	9	2014	1
NS24942J	3	1	1	-1	-1	-1	-8	-8	1
NS24943K	1	1	1	-1	-1	-1	9	2012	1
NS24943K	2	5	-1	1	3	-1	8	2009	6
NS24947P	1	9	-1	-1	-1	-1	10	2010	13
NS24947P	2	2	1	-1	-1	-1	9	2008	3
NS24951C	1	1	1	-1	-1	-1	7	2009	1
NS24951C	2	1	2	-1	-1	-1	10	2006	2
NS24953E	1	1	1	-1	-1	-1	1	2014	1
NS24953E	2	1	2	-1	-1	-1	7	2013	2
NS24953E	3	4	-1	-1	-1	-1	6	2013	5
NS24953E	4	5	-1	1	3	-1	9	2012	6
NS24953E	5	5	-1	1	3	-1	9	2009	6
NS24954F	1	1	2	-1	-1	-1	1	2009	2
NS24955G	1	1	2	-1	-1	-1	8	2010	2
NS24955G	2	5	-1	1	2	-1	9	2009	6
NS24956H	1	1	1	-1	-1	-1	2	2006	1
NS24961X	1	3	1	-1	-1	-1	9	2012	11
NS24961X	2	5	-1	1	3	-1	9	2009	6
NS24964A	1	5	-1	1	2	-1	9	2006	6
NS24968E	1	1	2	-1	-1	-1	1	2012	2
NS24968E	2	1	1	-1	-1	-1	9	2010	1
NS24968E	3	5	-1	1	3	-1	10	2009	6
NS24968E	4	1	1	-1	-1	-1	11	2008	1
NS24968E	5	4	-1	-1	-1	-1	7	2008	5
NS24973T	1	4	-1	-1	-1	-1	2	2015	5
NS24973T	2	1	1	-1	-1	-1	2	2013	1
NS24973T	3	4	-1	-1	-1	-1	7	2012	5
NS24973T	4	5	-1	1	3	-1	9	2008	6
NS24978Z	1	5	-1	1	3	-1	9	2008	6
NS24979A	1	1	1	-1	-1	-1	11	2006	1
NS24981L	1	1	1	-1	-1	-1	10	2012	1
NS24981L	2	5	-1	1	3	-1	9	2009	6
NS24981L	3	5	-1	1	1	-1	6	1994	6
NS24982M	1	5	-1	1	3	-1	9	2009	6
NS24982M	2	5	-1	1	2	-1	9	2006	6
NS24984P	1	1	1	-1	-1	-1	6	2012	1
NS24984P	2	5	-1	1	3	-1	9	2009	6
NS24987S	1	1	1	-1	-1	-1	7	2015	1
NS24987S	2	1	1	-1	-1	-1	5	2015	1
NS24987S	3	4	-1	-1	-1	-1	4	2015	5
NS24987S	4	1	1	-1	-1	-1	11	2014	1
NS24987S	5	1	1	-1	-1	-1	3	2013	1
NS24987S	6	5	-1	1	3	-1	9	2008	6
NS24988T	1	1	1	-1	-1	-1	8	2010	1
NS24988T	2	1	2	-1	-1	-1	7	2009	2
NS24992G	1	1	2	-1	-1	-1	1	2013	2
NS24992G	2	1	2	-1	-1	-1	5	2012	2
NS24992G	3	2	2	-1	-1	-1	6	2011	4
NS24992G	4	5	-1	1	3	-1	9	2010	6
NS24992G	5	5	-1	1	3	-1	9	2008	6
NS24993H	1	5	-1	1	1	-1	9	2009	6
NS24993H	2	1	2	-1	-1	-1	7	2007	2
NS24993H	3	5	-1	1	2	-1	9	2005	6
NS24995K	1	9	-1	-1	-1	-1	9	2011	13
NS24995K	2	1	2	-1	-1	-1	4	2007	2
NS24996L	1	1	1	-1	-1	-1	8	2013	1
NS24996L	2	5	-1	1	3	-1	9	2008	6
NS24997M	1	1	1	-1	-1	-1	6	2014	1
NS24997M	2	1	1	-1	-1	-1	5	2013	1
NS24997M	3	5	-1	1	3	-1	9	2009	6
NS24998N	1	1	1	-1	-1	-1	11	2014	1
NS24998N	2	1	1	-1	-1	-1	5	2013	1
NS24998N	3	5	-1	1	3	-1	9	2009	6
NS25004J	1	1	1	-1	-1	-1	8	2009	1
NS25004J	2	5	-1	1	3	-1	9	2008	6
NS25004J	3	5	-1	1	2	-1	9	2006	6
NS25006L	1	1	1	-1	-1	-1	-8	-8	1
NS25008N	1	1	1	-1	-1	-1	9	2013	1
NS25008N	2	5	-1	2	3	-1	9	2011	7
NS25008N	3	5	-1	1	3	-1	9	2008	6
NS25012B	1	10	-1	-1	-1	-1	10	2014	14
NS25012B	2	10	-1	-1	-1	-1	10	2013	14
NS25012B	3	2	1	-1	-1	-1	6	2010	3
NS25013C	1	6	1	-1	-1	-1	8	2012	12
NS25013C	2	4	-1	-1	-1	-1	11	2011	5
NS25013C	3	1	1	-1	-1	-1	8	2011	1
NS25013C	4	5	-1	1	3	-1	9	2008	6
NS25014D	1	1	1	-1	-1	-1	11	2012	1
NS25014D	2	4	-1	-1	-1	-1	6	2012	5
NS25014D	3	5	-1	1	3	-1	9	2008	6
NS25015E	1	5	-1	1	3	-1	9	2008	6
NS25016F	1	1	2	-1	-1	-1	11	2009	2
NS25017G	1	1	1	-1	-1	-1	11	2014	1
NS25017G	2	1	1	-1	-1	-1	7	2013	1
NS25017G	3	5	-1	1	3	-1	9	2012	6
NS25017G	4	5	-1	1	3	-1	9	2009	6
NS25020T	1	5	-1	1	3	-1	9	2008	6
NS25021V	1	3	2	-1	-1	-1	6	2010	11
NS25026A	1	5	-1	1	3	-1	-8	2008	6
NS25029D	1	1	2	-1	-1	-1	11	2012	2
NS25029D	2	10	-1	-1	-1	-1	6	2012	14
NS25029D	3	5	-1	1	3	-1	9	2009	6
NS25030N	1	5	-1	1	3	-1	9	2008	6
NS25033R	1	1	1	-1	-1	-1	10	2011	1
NS25033R	2	5	-1	1	3	-1	9	2008	6
NS25033R	3	5	-1	1	1	-1	9	2006	6
NS25037W	1	1	2	-1	-1	-1	9	2010	2
NS25037W	2	5	-1	2	2	-1	2	-8	7
NS25038X	1	4	-1	-1	-1	-1	9	2008	5
NS25039Y	1	1	1	-1	-1	-1	7	2011	1
NS25039Y	2	5	-1	1	3	-1	9	2008	6
NS25043L	1	1	1	-1	-1	-1	10	2015	1
NS25043L	2	1	1	-1	-1	-1	9	2013	1
NS25043L	3	1	1	-1	-1	-1	3	2013	1
NS25043L	4	4	-1	-1	-1	-1	9	2012	5
NS25043L	5	4	-1	-1	-1	-1	3	2012	5
NS25043L	6	1	1	-1	-1	-1	9	2011	1
NS25043L	7	2	1	-1	-1	-1	6	2007	3
NS25043L	8	4	-1	-1	-1	-1	7	2006	5
NS25044M	1	1	1	-1	-1	-1	11	2012	1
NS25044M	2	1	1	-1	-1	-1	7	2011	1
NS25044M	3	4	-1	-1	-1	-1	4	2010	5
NS25044M	4	4	-1	-1	-1	-1	1	2009	5
NS25044M	5	1	1	-1	-1	-1	3	2007	1
NS25044M	6	4	-1	-1	-1	-1	5	2005	5
NS25046P	1	1	1	-1	-1	-1	4	2011	1
NS25046P	2	5	-1	1	3	-1	9	2008	6
NS25047Q	1	1	1	-1	-1	-1	2	2012	1
NS25047Q	2	1	2	-1	-1	-1	10	2011	2
NS25047Q	3	1	1	-1	-1	-1	6	2007	1
NS25049S	1	1	1	-1	-1	-1	10	2015	1
NS25049S	2	1	1	-1	-1	-1	5	2013	1
NS25049S	3	1	1	-1	-1	-1	1	2010	1
NS25049S	4	3	1	-1	-1	-1	9	2009	11
NS25049S	5	7	-1	-1	-1	-1	3	2009	8
NS25049S	6	5	-1	2	2	-1	9	2008	7
NS25049S	7	5	-1	1	1	-1	9	2006	6
NS25053F	1	5	-1	1	3	-1	9	2008	6
NS25055H	1	1	1	-1	-1	-1	6	2009	1
NS25056J	1	1	1	-1	-1	-1	10	2011	1
NS25056J	2	1	1	-1	-1	-1	1	2010	1
NS25060X	1	5	-1	1	3	-1	9	2013	6
NS25060X	2	1	2	-1	-1	-1	9	2011	2
NS25060X	3	5	-1	1	3	-1	9	2008	6
NS25063A	1	1	1	-1	-1	-1	12	2012	1
NS25063A	2	2	1	-1	-1	-1	10	2012	3
NS25063A	3	1	1	-1	-1	-1	5	2012	1
NS25063A	4	5	-1	1	4	-1	1	2012	6
NS25063A	5	1	2	-1	-1	-1	9	2011	2
NS25063A	6	8	-1	-1	-1	1	8	2011	9
NS25063A	7	1	1	-1	-1	-1	4	2011	1
NS25063A	8	1	1	-1	-1	-1	1	2011	1
NS25063A	9	10	-1	-1	-1	-1	12	2009	14
NS25065C	1	5	-1	1	2	-1	9	2007	6
NS25069G	1	1	1	-1	-1	-1	1	2014	1
NS25069G	2	5	-1	1	3	-1	9	2008	6
NS25072T	1	5	-1	1	3	-1	9	2011	6
NS25072T	2	5	-1	1	2	-1	9	2009	6
NS25074W	1	1	2	-1	-1	-1	9	2011	2
NS25074W	2	10	-1	-1	-1	-1	7	2011	14
NS25074W	3	5	-1	1	3	-1	9	2008	6
NS25074W	4	5	-1	1	1	-1	9	2006	6
NS25075X	1	1	1	-1	-1	-1	8	2014	1
NS25075X	2	1	1	-1	-1	-1	5	2012	1
NS25075X	3	1	1	-1	-1	-1	5	2009	1
NS25078A	1	1	1	-1	-1	-1	10	2011	1
NS25078A	2	5	-1	1	3	-1	9	2008	6
NS25079B	1	1	1	-1	-1	-1	2	2011	1
NS25079B	2	1	1	-1	-1	-1	9	2006	1
NS25084Q	1	1	2	-1	-1	-1	-8	-8	2
NS25085R	1	1	1	-1	-1	-1	9	2012	1
NS25085R	2	5	-1	1	3	-1	10	2008	6
NS25086S	1	1	1	-1	-1	-1	5	2011	1
NS25086S	2	5	-1	1	3	-1	9	2008	6
NS25087T	1	1	1	-1	-1	-1	8	2014	1
NS25087T	2	1	1	-1	-1	-1	9	2012	1
NS25087T	3	5	-1	1	3	-1	9	2009	6
NS25087T	4	5	-1	1	3	-1	8	2008	6
NS25087T	5	5	-1	1	1	-1	9	1995	6
NS25089W	1	1	1	-1	-1	-1	11	2012	1
NS25089W	2	1	1	-1	-1	-1	10	2011	1
NS25089W	3	1	2	-1	-1	-1	10	2009	2
NS25090F	1	1	1	-1	-1	-1	4	2014	1
NS25090F	2	1	2	-1	-1	-1	7	2013	2
NS25090F	3	5	-1	1	3	-1	9	2009	6
NS25094K	1	1	1	-1	-1	-1	2	2012	1
NS25094K	2	1	1	-1	-1	-1	4	2011	1
NS25094K	3	5	-1	1	3	-1	9	2008	6
NS25103K	1	1	1	-1	-1	-1	5	2011	1
NS25103K	2	1	1	-1	-1	-1	12	2009	1
NS25103K	3	1	1	-1	-1	-1	5	2007	1
NS25107P	1	1	2	-1	-1	-1	9	2013	2
NS25107P	2	4	-1	-1	-1	-1	6	2013	5
NS25107P	3	5	-1	1	3	-1	9	2010	6
NS25107P	4	1	2	-1	-1	-1	9	2009	2
NS25111C	1	1	1	-1	-1	-1	1	2013	1
NS25111C	2	1	1	-1	-1	-1	6	2012	1
NS25111C	3	1	2	-1	-1	-1	9	2011	2
NS25111C	4	3	1	-1	-1	-1	6	2011	11
NS25111C	5	3	2	-1	-1	-1	4	2011	11
NS25111C	6	5	-1	1	3	-1	10	2008	6
NS25113E	1	1	1	-1	-1	-1	3	2012	1
NS25113E	2	5	-1	1	2	-1	9	2010	6
NS25113E	3	5	-1	1	2	-1	9	2006	6
NS25114F	1	1	1	-1	-1	-1	7	2009	1
NS25114F	2	1	2	-1	-1	-1	7	2007	2
NS25116H	1	5	-1	1	3	-1	10	2010	6
NS25116H	2	1	2	-1	-1	-1	9	2008	2
NS25118K	1	5	-1	1	3	-1	9	2010	6
NS25118K	2	5	-1	1	2	-1	9	2006	6
NS25122Y	1	1	1	-1	-1	-1	9	2011	1
NS25122Y	2	5	-1	1	3	-1	10	2008	6
NS25126C	1	1	1	-1	-1	-1	6	2010	1
NS25129F	1	3	2	-1	-1	-1	12	2011	11
NS25129F	2	4	-1	-1	-1	-1	6	2011	5
NS25129F	3	5	-1	1	3	-1	9	2008	6
NS25131R	1	5	-1	1	3	-1	9	2010	6
NS25131R	2	1	2	-1	-1	-1	4	2010	2
NS25132S	1	1	1	-1	-1	-1	6	2006	1
NS25137Y	1	5	-1	1	3	-1	9	2009	6
NS25139A	1	2	2	-1	-1	-1	5	2016	4
