NSID	ActNum	Activity	Start_Y	Start_M	Sweep	IntFlag	IntMonth	IntYear
NS11353V	7	2	2006	-2	4	1	8	2007
NS11354W	1	1	2015	3	8	1	1	2016
NS11354W	2	1	2013	9	8	1	1	2016
NS11354W	3	3	2012	9	8	1	1	2016
NS11354W	4	1	2011	9	8	1	1	2016
NS11354W	5	2	2008	9	8	1	1	2016
NS11354W	6	2	2008	9	6	1	5	2009
NS11354W	7	2	-5	-1	5	1	6	2008
NS11354W	8	2	2006	-2	4	1	6	2007
NS11356Y	1	1	2014	9	8	1	1	2016
NS11356Y	2	1	2013	2	8	1	1	2016
NS11356Y	3	3	2012	12	8	1	1	2016
NS11356Y	4	1	2012	8	8	1	1	2016
NS11356Y	5	6	2012	5	8	1	1	2016
NS11356Y	6	3	2011	7	8	1	1	2016
NS11356Y	7	2	2008	9	8	1	1	2016
NS11356Y	8	2	-7	-7	7	1	5	2010
NS11356Y	9	2	2008	9	6	1	5	2009
NS11356Y	10	2	-5	-1	5	1	6	2008
NS11356Y	11	2	2006	-2	4	1	7	2007
NS11357Z	1	1	2008	9	8	1	9	2015
NS11357Z	2	2	-7	-7	7	1	5	2010
NS11357Z	3	2	2008	9	6	1	5	2009
NS11357Z	4	2	-5	-1	5	1	6	2008
NS11357Z	5	2	2006	-2	4	1	7	2007
NS11358A	1	1	2012	-8	8	1	2	2016
NS11358A	2	1	-7	-7	7	1	7	2010
NS11358A	3	1	2008	3	6	1	9	2009
NS11358A	4	3	2008	1	5	1	6	2008
NS11358A	5	2	-5	-1	5	1	6	2008
NS11358A	6	3	2007	4	4	1	7	2007
NS11358A	7	3	2006	7	4	1	7	2007
NS11360L	1	3	2015	10	8	1	1	2016
NS11360L	2	1	2013	2	8	1	1	2016
NS11360L	3	3	2009	8	8	1	1	2016
NS11360L	4	3	-8	-8	7	1	6	2010
NS11360L	5	2	-8	-8	7	1	6	2010
NS11360L	6	2	-6	-1	6	1	8	2009
NS11360L	7	2	2006	-2	4	1	8	2007
NS11362N	1	2	-6	-1	6	1	5	2009
NS11362N	2	2	-5	-1	5	1	7	2008
NS11362N	3	2	2006	-2	4	1	8	2007
NS11364Q	1	2	-7	-7	7	1	6	2010
NS11364Q	2	2	2008	9	6	1	6	2009
NS11364Q	3	2	-5	-1	5	1	8	2008
NS11364Q	4	2	2006	-2	4	1	8	2007
NS11365R	1	4	-8	-8	7	1	8	2010
NS11365R	2	6	-8	-8	7	1	8	2010
NS11365R	3	6	2009	5	6	1	7	2009
NS11365R	4	2	2008	9	6	1	7	2009
NS11365R	5	4	2007	4	6	1	7	2009
NS11365R	6	2	-5	-1	5	1	8	2008
NS11365R	7	4	2007	4	4	1	6	2007
NS11365R	8	3	2006	6	4	1	6	2007
NS11367T	1	1	2014	4	8	1	5	2016
NS11367T	2	1	2008	8	8	1	5	2016
NS11367T	3	2	2007	9	8	1	5	2016
NS11367T	4	2	2006	9	8	1	5	2016
NS11368V	1	2	2015	1	8	1	11	2015
NS11368V	2	1	2013	11	8	1	11	2015
NS11368V	3	6	2012	12	8	1	11	2015
NS11368V	4	1	2012	8	8	1	11	2015
NS11368V	5	2	2009	9	8	1	11	2015
NS11368V	6	2	-8	-8	7	1	5	2010
NS11368V	7	2	-8	-8	7	1	5	2010
NS11368V	8	2	2008	9	6	1	5	2009
NS11368V	9	2	2007	9	6	1	5	2009
NS11368V	10	2	2007	9	5	1	6	2008
NS11368V	11	2	2006	9	5	1	6	2008
NS11368V	12	2	2006	-2	4	1	7	2007
NS11369W	1	3	-8	-8	7	1	6	2010
NS11369W	2	1	-8	-8	7	1	6	2010
NS11369W	3	5	-8	-8	7	1	6	2010
NS11369W	4	5	2009	8	6	1	10	2009
NS11369W	5	2	2007	9	6	1	10	2009
NS11369W	6	2	2007	9	5	1	6	2008
NS11369W	7	2	2007	9	4	1	9	2007
NS11369W	8	2	2006	9	4	1	9	2007
NS11370F	1	1	-7	-7	7	1	6	2010
NS11370F	2	1	-6	-1	6	1	8	2009
NS11370F	3	5	2006	7	5	1	6	2008
NS11370F	4	5	2006	-2	4	1	7	2007
NS11371G	1	2	2006	-2	4	1	7	2007
NS11372H	1	3	2016	5	8	1	5	2016
NS11372H	2	1	2010	1	8	1	5	2016
NS11372H	3	1	-8	-8	7	1	6	2010
NS11372H	4	2	-8	-8	7	1	6	2010
NS11372H	5	2	2007	9	6	1	5	2009
NS11372H	6	2	2007	9	5	1	6	2008
NS11372H	7	2	2007	2	5	1	6	2008
NS11372H	8	2	2007	2	4	1	8	2007
NS11372H	9	2	2007	2	4	1	8	2007
NS11372H	10	2	2007	2	4	1	8	2007
NS11372H	11	2	2006	2	4	1	8	2007
NS11373J	1	4	-7	-7	7	1	5	2010
NS11373J	2	4	2007	3	6	1	7	2009
NS11373J	3	4	2007	4	5	1	8	2008
NS11373J	4	-8	-8	-8	5	1	8	2008
NS11373J	5	4	2007	4	4	1	8	2007
NS11373J	6	6	2006	-2	4	1	8	2007
NS11374K	1	1	2015	11	8	1	11	2015
NS11374K	2	6	2009	1	8	1	11	2015
NS11374K	3	3	2006	1	8	1	11	2015
NS11374K	4	1	2007	4	5	1	7	2008
NS11374K	5	3	2006	-2	4	1	6	2007
NS11375L	1	1	2011	7	8	1	12	2015
NS11375L	2	2	2008	9	8	1	12	2015
NS11375L	3	2	-7	-7	7	1	5	2010
NS11375L	4	2	2008	9	6	1	5	2009
NS11375L	5	2	-5	-1	5	1	6	2008
NS11375L	6	2	2006	-2	4	1	7	2007
NS11376M	1	1	2012	9	8	1	1	2016
NS11376M	2	2	2008	9	8	1	1	2016
NS11376M	3	2	-7	-7	7	1	5	2010
NS11376M	4	2	2008	9	6	1	5	2009
NS11376M	5	2	2006	9	5	1	6	2008
NS11376M	6	2	2006	-2	4	1	6	2007
NS11377N	1	3	-8	-8	8	1	1	2016
NS11377N	2	3	-8	-8	7	1	6	2010
NS11377N	3	2	-8	-8	7	1	6	2010
NS11377N	4	2	2007	9	6	1	5	2009
NS11377N	5	2	2006	9	5	1	7	2008
NS11377N	6	2	2006	-2	4	1	7	2007
NS11378P	1	1	2008	11	8	1	6	2016
NS11378P	2	1	-7	-7	7	1	6	2010
NS11378P	3	1	2007	7	6	1	6	2009
NS11378P	4	1	2007	10	5	1	6	2008
NS11378P	5	3	2007	9	5	1	6	2008
NS11378P	6	2	2006	9	5	1	6	2008
NS11378P	7	2	2006	-2	4	1	6	2007
NS11379Q	1	2	-7	-7	7	1	6	2010
NS11379Q	2	2	2008	9	6	1	6	2009
NS11379Q	3	2	2006	9	5	1	6	2008
NS11379Q	4	2	2006	-2	4	1	7	2007
NS11380A	1	5	2007	11	5	1	10	2008
NS11380A	2	2	2006	9	5	1	10	2008
NS11380A	3	2	2006	-2	4	1	7	2007
NS11381B	1	2	2006	-2	4	1	8	2007
NS11382C	1	2	2008	9	6	1	9	2009
NS11382C	2	2	-5	-1	5	1	9	2008
NS11382C	3	2	2006	-2	4	1	7	2007
NS11383D	1	5	2008	5	5	1	10	2008
NS11383D	2	6	2006	9	5	1	10	2008
NS11383D	3	5	2006	-2	4	1	7	2007
NS11384E	1	1	2013	7	8	1	9	2016
NS11384E	2	1	2010	8	8	1	9	2016
NS11384E	3	2	2007	9	8	1	9	2016
NS11384E	4	2	-8	-8	7	1	6	2010
NS11384E	5	2	-8	-8	7	1	6	2010
NS11384E	6	2	2008	9	6	1	6	2009
NS11384E	7	2	-6	-1	6	1	6	2009
NS11384E	8	2	2007	9	5	1	7	2008
NS11384E	9	2	2006	9	5	1	7	2008
NS11384E	10	2	2006	-2	4	1	6	2007
NS11385F	1	2	2013	9	8	1	5	2016
NS11385F	2	1	2008	6	8	1	5	2016
NS11385F	3	2	2006	10	8	1	5	2016
NS11385F	4	2	1995	9	8	1	5	2016
NS11386G	1	1	-8	-8	7	1	6	2010
NS11386G	2	2	-8	-8	7	1	6	2010
NS11386G	3	2	-8	-8	7	1	6	2010
NS11386G	4	2	-6	-1	6	1	6	2009
NS11386G	5	2	2006	9	5	1	6	2008
NS11386G	6	2	2006	-2	4	1	8	2007
NS11387H	1	5	-8	-8	7	1	6	2010
NS11387H	2	1	-8	-8	7	1	6	2010
NS11387H	3	1	2008	9	6	1	6	2009
NS11387H	4	2	-6	-1	6	1	6	2009
NS11387H	5	2	2006	9	5	1	7	2008
NS11387H	6	2	2006	-2	4	1	9	2007
NS11388J	1	5	2006	9	5	1	8	2008
NS11388J	2	1	2006	-2	4	1	-8	2007
NS11390V	1	1	2014	11	8	1	4	2016
NS11390V	2	1	2009	9	8	1	4	2016
NS11390V	3	1	-8	-8	7	1	8	2010
NS11390V	4	1	-8	-8	7	1	8	2010
NS11390V	5	1	2009	1	6	1	7	2009
NS11390V	6	2	-6	-1	6	1	7	2009
NS11390V	7	3	2008	8	5	1	9	2008
NS11390V	8	1	2008	6	5	1	9	2008
NS11390V	9	2	-5	-1	5	1	9	2008
NS11390V	10	2	2006	-2	4	1	8	2007
NS11391W	1	1	2015	6	8	1	11	2015
NS11391W	2	3	2014	12	8	1	11	2015
NS11391W	3	1	2014	6	8	1	11	2015
NS11391W	4	3	2014	3	8	1	11	2015
NS11391W	5	3	2014	1	8	1	11	2015
NS11391W	6	3	2013	9	8	1	11	2015
NS11391W	7	1	2012	9	8	1	11	2015
NS11391W	8	3	2011	9	8	1	11	2015
NS11391W	9	2	2008	9	8	1	11	2015
NS11391W	10	2	-7	-7	7	1	5	2010
NS11391W	11	2	2008	9	6	1	6	2009
NS11391W	12	2	2006	-2	4	1	8	2007
NS11392X	1	2	2008	9	6	1	6	2009
NS11392X	2	3	-5	-1	5	1	7	2008
NS11392X	3	2	2006	-2	4	1	7	2007
NS11393Y	1	1	2015	7	8	1	2	2016
NS11393Y	2	1	2015	3	8	1	2	2016
NS11393Y	3	2	2014	9	8	1	2	2016
NS11393Y	4	1	2014	2	8	1	2	2016
NS11393Y	5	1	2012	8	8	1	2	2016
NS11393Y	6	2	2008	9	8	1	2	2016
NS11393Y	7	2	-7	-7	7	1	5	2010
NS11393Y	8	2	2008	9	6	1	6	2009
NS11393Y	9	2	2006	9	5	1	8	2008
NS11393Y	10	2	2006	-2	4	1	7	2007
NS11394Z	1	1	2015	2	8	1	11	2015
NS11394Z	2	1	2014	1	8	1	11	2015
NS11394Z	3	1	2013	10	8	1	11	2015
NS11394Z	4	6	2013	2	8	1	11	2015
NS11394Z	5	1	2012	5	8	1	11	2015
NS11394Z	6	2	2008	10	8	1	11	2015
NS11394Z	7	2	-7	-7	7	1	5	2010
NS11394Z	8	2	2008	10	6	1	7	2009
NS11394Z	9	2	2006	9	5	1	6	2008
NS11394Z	10	2	2006	-2	4	1	8	2007
NS11395A	1	1	2014	7	8	1	1	2016
NS11395A	2	1	2014	5	8	1	1	2016
NS11395A	3	1	2010	2	8	1	1	2016
NS11395A	4	1	-8	-8	7	1	6	2010
NS11395A	5	1	-8	-8	7	1	6	2010
NS11395A	6	1	2009	5	6	1	6	2009
NS11395A	7	1	2008	10	6	1	6	2009
NS11395A	8	1	2008	10	6	1	6	2009
NS11395A	9	1	2008	5	6	1	6	2009
NS11395A	10	1	2008	4	5	1	6	2008
NS11395A	11	2	-5	9	5	1	6	2008
NS11395A	12	2	2006	-2	4	1	7	2007
NS11396B	1	2	-8	-8	7	1	9	2010
NS11396B	2	6	-8	-8	7	1	9	2010
NS11396B	3	6	2009	6	6	1	7	2009
NS11396B	4	1	2008	11	6	1	7	2009
NS11396B	5	3	2008	7	6	1	7	2009
NS11396B	6	2	-6	-1	6	1	7	2009
NS11396B	7	2	-5	-1	5	1	7	2008
NS11396B	8	2	2006	-2	4	1	7	2007
NS11397C	1	6	-8	-8	7	1	7	2010
NS11397C	2	5	-8	-8	7	1	7	2010
NS11397C	3	6	-8	-8	7	1	7	2010
NS11397C	4	5	2008	3	6	1	9	2009
NS11397C	5	2	2006	9	5	1	8	2008
NS11397C	6	2	2006	-2	4	1	7	2007
NS11399E	1	1	2014	8	8	1	5	2016
NS11399E	2	1	2014	2	8	1	5	2016
NS11399E	3	1	2011	10	8	1	5	2016
NS11399E	4	2	2008	10	8	1	5	2016
NS11399E	5	2	-7	-7	7	1	6	2010
NS11399E	6	2	2008	9	6	1	7	2009
NS11399E	7	2	2006	9	5	1	6	2008
NS11399E	8	2	2006	-2	4	1	7	2007
NS11400W	1	2	-8	-8	7	1	8	2010
NS11400W	2	2	-8	-8	7	1	8	2010
NS11400W	3	1	-8	-8	7	1	8	2010
NS11400W	4	2	-8	-8	7	1	8	2010
NS11400W	5	1	-8	-8	7	1	8	2010
NS11400W	6	1	2009	3	6	1	6	2009
NS11400W	7	2	2008	9	6	1	6	2009
NS11400W	8	2	-6	-1	6	1	6	2009
NS11400W	9	2	-5	-1	5	1	6	2008
NS11400W	10	2	2006	-2	4	1	6	2007
NS11401X	1	2	2015	10	8	1	1	2016
NS11401X	2	1	2014	9	8	1	1	2016
NS11401X	3	2	2012	9	8	1	1	2016
NS11401X	4	2	2009	9	8	1	1	2016
NS11401X	5	2	-8	-8	7	1	5	2010
NS11401X	6	1	-8	-8	7	1	5	2010
NS11401X	7	1	2008	9	6	1	5	2009
NS11401X	8	2	-6	-1	6	1	5	2009
NS11401X	9	2	2006	9	5	1	6	2008
NS11401X	10	2	2006	-2	4	1	8	2007
NS11403Z	1	2	2007	9	6	1	8	2009
NS11403Z	2	2	2006	9	5	1	8	2008
NS11403Z	3	2	2006	-2	4	1	7	2007
NS11405B	1	2	2006	9	5	1	6	2008
NS11405B	2	2	2006	-2	4	1	8	2007
NS11406C	1	3	-8	-8	7	1	8	2010
NS11406C	2	1	-8	-8	7	1	8	2010
NS11406C	3	1	2008	7	6	1	9	2009
NS11406C	4	2	2006	9	5	1	7	2008
NS11406C	5	5	2006	-2	4	1	6	2007
NS11407D	1	1	-8	-8	7	1	7	2010
NS11407D	2	3	-8	-8	7	1	7	2010
NS11407D	3	3	2008	6	6	1	9	2009
NS11407D	4	2	2006	9	5	1	9	2008
NS11407D	5	2	2006	-2	4	1	8	2007
NS11409F	1	1	2015	2	8	1	2	2016
NS11409F	2	6	2014	12	8	1	2	2016
NS11409F	3	1	2013	1	8	1	2	2016
NS11409F	4	2	2010	9	8	1	2	2016
NS11409F	5	2	2008	9	8	1	2	2016
NS11409F	6	2	-7	-7	7	1	8	2010
NS11409F	7	2	2008	9	6	1	6	2009
NS11409F	8	2	2006	-2	4	1	7	2007
NS11410Q	1	1	2013	9	8	1	5	2016
NS11410Q	2	1	2009	9	8	1	5	2016
NS11410Q	3	2	-7	-7	7	1	6	2010
NS11410Q	4	2	-6	-1	6	1	7	2009
NS11410Q	5	2	2007	9	5	1	7	2008
NS11410Q	6	2	-5	-1	5	1	7	2008
NS11410Q	7	2	2006	-2	4	1	6	2007
NS11411R	1	1	2006	-2	4	1	6	2007
NS11413T	1	1	2012	10	8	1	2	2016
NS11413T	2	2	2008	9	8	1	2	2016
NS11413T	3	2	-7	-7	7	1	5	2010
NS11413T	4	2	2008	9	6	1	5	2009
NS11413T	5	2	-5	-1	5	1	6	2008
NS11413T	6	2	2006	-2	4	1	7	2007
NS11414V	1	1	-8	-8	7	1	7	2010
NS11414V	2	3	-8	-8	7	1	7	2010
NS11414V	3	5	-8	-8	7	1	7	2010
NS11414V	4	5	2008	2	6	1	7	2009
NS11414V	5	5	-8	-8	5	1	7	2008
NS11414V	6	1	2006	10	4	1	8	2007
NS11414V	7	6	2006	9	4	1	8	2007
NS11415W	1	2	2008	9	6	1	7	2009
NS11415W	2	2	2006	9	5	1	7	2008
NS11415W	3	2	2006	-2	4	1	6	2007
NS11416X	1	1	-8	-8	7	1	6	2010
NS11416X	2	1	-8	-8	7	1	6	2010
NS11416X	3	1	2009	4	6	1	5	2009
NS11416X	4	1	2007	6	6	1	5	2009
NS11416X	5	3	2008	6	5	1	7	2008
NS11416X	6	1	2008	3	5	1	7	2008
NS11416X	7	1	2006	4	5	1	7	2008
NS11416X	8	2	2006	-2	4	1	6	2007
NS11417Y	1	2	-7	-7	7	1	7	2010
NS11417Y	2	2	2009	8	6	1	9	2009
NS11417Y	3	1	2008	10	6	1	9	2009
NS11417Y	4	2	-6	-1	6	1	9	2009
NS11417Y	5	1	2006	3	5	1	6	2008
NS11417Y	6	2	2006	-2	4	1	7	2007
NS11418Z	1	1	2012	7	8	1	1	2016
NS11418Z	2	2	2008	9	8	1	1	2016
NS11418Z	3	2	-7	-7	7	1	7	2010
NS11418Z	4	2	2008	9	6	1	6	2009
NS11418Z	5	2	2006	9	5	1	6	2008
NS11418Z	6	2	2006	-2	4	1	7	2007
NS11420K	1	1	2013	12	8	1	3	2016
NS11420K	2	1	2013	9	8	1	3	2016
NS11420K	3	6	2013	7	8	1	3	2016
NS11420K	4	2	2012	9	8	1	3	2016
NS11420K	5	1	2008	8	5	1	9	2008
NS11420K	6	2	-5	-1	5	1	9	2008
NS11420K	7	2	2006	-2	4	1	9	2007
NS11421L	1	1	2014	11	8	1	2	2016
NS11421L	2	1	2013	11	8	1	2	2016
NS11421L	3	1	2013	5	8	1	2	2016
NS11421L	4	1	2012	9	8	1	2	2016
NS11421L	5	2	2008	9	8	1	2	2016
NS11421L	6	2	-7	-7	7	1	5	2010
NS11421L	7	2	2008	9	6	1	6	2009
NS11421L	8	1	2008	6	5	1	8	2008
NS11421L	9	2	2006	9	5	1	8	2008
NS11421L	10	2	2006	-2	4	1	-8	2007
NS11423N	1	1	-8	-8	7	1	6	2010
NS11423N	2	5	-8	-8	7	1	6	2010
NS11423N	3	5	2008	9	6	1	6	2009
NS11423N	4	1	2009	6	6	1	6	2009
NS11423N	5	2	-6	-1	6	1	6	2009
NS11423N	6	5	2006	12	5	1	7	2008
NS11423N	7	2	2006	-2	4	1	7	2007
NS11424P	1	1	2015	4	8	1	9	2015
NS11424P	2	1	2013	1	8	1	9	2015
NS11424P	3	1	2012	2	8	1	9	2015
NS11424P	4	2	2009	9	8	1	9	2015
NS11424P	5	2	-8	-8	7	1	7	2010
NS11424P	6	2	-8	-8	7	1	7	2010
NS11424P	7	2	2007	9	6	1	6	2009
NS11424P	8	2	2006	-2	4	1	6	2007
NS11425Q	1	1	-6	-1	6	1	8	2009
NS11425Q	2	1	2008	2	5	1	10	2008
NS11425Q	3	1	2007	8	5	1	10	2008
NS11425Q	4	3	2007	9	4	1	9	2007
NS11425Q	5	1	2006	8	4	1	9	2007
NS11426R	1	1	-7	-7	7	1	7	2010
NS11426R	2	1	2008	6	6	1	6	2009
NS11426R	3	1	2008	7	5	1	8	2008
NS11426R	4	2	2007	9	5	1	8	2008
NS11426R	5	3	2006	5	4	1	9	2007
NS11427S	1	1	2015	7	8	1	6	2016
NS11427S	2	1	2012	10	8	1	6	2016
NS11427S	3	1	2010	4	8	1	6	2016
NS11427S	4	1	2010	2	8	1	6	2016
NS11427S	5	5	2009	2	8	1	6	2016
NS11427S	6	1	2008	3	6	1	6	2009
NS11427S	7	1	2008	5	5	1	7	2008
NS11427S	8	2	2006	10	5	1	7	2008
NS11427S	9	2	2006	-2	4	1	8	2007
NS11428T	1	1	2015	9	8	1	2	2016
NS11428T	2	1	2015	5	8	1	2	2016
NS11428T	3	1	2014	5	8	1	2	2016
NS11428T	4	6	2011	6	8	1	2	2016
NS11428T	5	2	2008	10	8	1	2	2016
NS11428T	6	2	-7	-7	7	1	5	2010
NS11428T	7	2	2008	10	6	1	5	2009
NS11428T	8	2	2006	9	5	1	6	2008
NS11428T	9	2	2006	-2	4	1	9	2007
NS11429V	1	2	-7	-7	7	1	7	2010
NS11429V	2	2	2008	9	6	1	5	2009
NS11429V	3	2	-5	-1	5	1	6	2008
NS11429V	4	2	2006	-2	4	1	8	2007
NS11431F	1	2	-7	-7	7	1	6	2010
NS11431F	2	2	2008	9	6	1	6	2009
NS11431F	3	2	-5	-1	5	1	9	2008
NS11431F	4	2	2006	-2	4	1	8	2007
NS11434J	1	1	2006	7	8	1	8	2015
NS11434J	2	1	-8	-8	7	1	7	2010
NS11434J	3	3	-8	-8	7	1	7	2010
NS11434J	4	3	2008	8	6	1	6	2009
NS11434J	5	1	-6	-1	6	1	6	2009
NS11434J	6	1	2006	7	5	1	7	2008
NS11434J	7	1	2006	-2	4	1	8	2007
NS11435K	1	3	-8	-8	7	1	9	2010
NS11435K	2	1	-8	-8	7	1	9	2010
NS11435K	3	1	-8	-8	7	1	9	2010
NS11435K	4	1	-8	-8	7	1	9	2010
NS11435K	5	1	2007	9	6	1	6	2009
NS11435K	6	1	2007	11	5	1	7	2008
NS11435K	7	3	-52	-52	5	1	7	2008
NS11435K	8	2	2006	9	5	1	7	2008
NS11435K	9	5	2006	-2	4	1	7	2007
NS11436L	1	1	2014	6	8	1	1	2016
NS11436L	2	2	2009	9	8	1	1	2016
NS11436L	3	2	-7	-7	7	1	6	2010
NS11436L	4	2	2008	9	6	1	6	2009
NS11436L	5	1	2008	5	5	1	6	2008
NS11436L	6	2	2006	9	5	1	6	2008
NS11436L	7	2	2006	-2	4	1	6	2007
NS11437M	1	1	2014	5	8	1	4	2016
NS11437M	2	1	2010	4	8	1	4	2016
NS11437M	3	1	-7	-7	7	1	8	2010
NS11437M	4	1	2008	1	6	1	5	2009
NS11437M	5	1	2008	1	5	1	10	2008
NS11437M	6	3	2007	6	5	1	10	2008
NS11437M	7	3	2006	-2	4	1	7	2007
NS11439P	1	1	2015	3	8	1	8	2015
NS11439P	2	1	2011	6	8	1	8	2015
NS11439P	3	2	2008	1	8	1	8	2015
NS11439P	4	2	2006	9	8	1	8	2015
NS11440Z	1	1	-7	-7	7	1	7	2010
NS11440Z	2	1	2007	3	6	1	7	2009
NS11440Z	3	1	2007	5	5	1	8	2008
NS11440Z	4	1	2007	5	4	1	6	2007
NS11440Z	5	2	2006	9	4	1	6	2007
NS11441A	1	1	2012	4	8	1	5	2016
NS11441A	2	1	2011	7	8	1	5	2016
NS11441A	3	2	2008	9	8	1	5	2016
NS11441A	4	2	-7	-7	7	1	7	2010
NS11441A	5	2	2008	10	6	1	8	2009
NS11441A	6	2	2006	9	5	1	7	2008
NS11441A	7	2	2006	-2	4	1	8	2007
NS11442B	1	1	2006	-2	4	1	7	2007
NS11443C	1	1	2015	10	8	1	1	2016
NS11443C	2	1	2015	1	8	1	1	2016
NS11443C	3	1	2013	10	8	1	1	2016
NS11443C	4	1	2010	8	8	1	1	2016
NS11443C	5	6	2009	12	8	1	1	2016
NS11443C	6	1	-8	-8	7	1	6	2010
NS11443C	7	6	-8	-8	7	1	6	2010
NS11443C	8	6	2009	6	6	1	7	2009
NS11443C	9	6	2009	3	6	1	7	2009
NS11443C	10	1	-6	-1	6	1	7	2009
NS11443C	11	1	2006	10	5	1	6	2008
NS11443C	12	1	2006	-2	4	1	7	2007
NS11444D	1	1	2014	9	8	1	1	2016
NS11444D	2	1	2014	6	8	1	1	2016
NS11444D	3	3	2013	10	8	1	1	2016
NS11444D	4	1	2013	7	8	1	1	2016
NS11444D	5	2	2010	9	8	1	1	2016
NS11444D	6	3	2009	12	8	1	1	2016
NS11444D	7	1	-8	-8	7	1	5	2010
NS11444D	8	3	-8	-8	7	1	5	2010
NS11444D	9	1	-8	-8	7	1	5	2010
NS11444D	10	1	2008	8	6	1	5	2009
NS11444D	11	2	-6	-1	6	1	5	2009
NS11444D	12	2	2006	9	5	1	6	2008
NS11444D	13	2	2006	-2	4	1	7	2007
NS11446F	1	1	-8	-8	7	1	7	2010
NS11446F	2	2	-8	-8	7	1	7	2010
NS11446F	3	2	2008	9	6	1	7	2009
NS11446F	4	2	-5	-1	5	1	8	2008
NS11446F	5	2	2006	-2	4	1	7	2007
NS11450T	1	2	-7	-7	7	1	5	2010
NS11450T	2	2	2008	9	6	1	5	2009
NS11450T	3	2	2006	9	5	1	6	2008
NS11450T	4	2	2006	-2	4	1	7	2007
NS11451V	1	2	2015	9	8	1	10	2015
NS11451V	2	1	2013	8	8	1	10	2015
NS11451V	3	2	2010	6	8	1	10	2015
NS11451V	4	2	2007	6	8	1	10	2015
NS11451V	5	2	-5	-1	5	1	6	2008
NS11451V	6	2	2006	-2	4	1	8	2007
NS11452W	1	1	2013	11	8	1	11	2015
NS11452W	2	2	2008	9	8	1	11	2015
NS11452W	3	2	2006	9	8	1	11	2015
NS11453X	1	1	2008	7	6	1	7	2009
NS11453X	2	1	2008	6	5	1	7	2008
NS11453X	3	2	2006	10	5	1	7	2008
NS11453X	4	2	2006	-2	4	1	9	2007
NS11455Z	1	1	2011	9	8	1	1	2016
NS11455Z	2	1	-8	-8	8	1	1	2016
NS11455Z	3	1	-8	-8	7	1	5	2010
NS11455Z	4	5	-8	-8	7	1	5	2010
NS11455Z	5	3	-8	-8	7	1	5	2010
NS11455Z	6	3	2008	7	6	1	5	2009
NS11455Z	7	2	2007	9	6	1	5	2009
NS11455Z	8	2	2007	9	5	1	6	2008
NS11455Z	9	2	2007	9	5	1	6	2008
NS11455Z	10	2	2007	9	5	1	6	2008
NS11455Z	11	2	2007	9	5	1	6	2008
NS11455Z	12	6	2007	9	5	1	6	2008
NS11455Z	13	-8	-1	-1	5	1	6	2008
NS11455Z	14	5	2006	-2	4	1	6	2007
NS11456A	1	2	-7	-7	7	1	6	2010
NS11456A	2	2	2008	9	6	1	8	2009
NS11456A	3	1	2006	9	5	1	7	2008
NS11456A	4	2	2006	-2	4	1	6	2007
NS11457B	1	3	2014	6	8	1	11	2015
NS11457B	2	1	2013	4	8	1	11	2015
NS11457B	3	1	2007	10	8	1	11	2015
NS11457B	4	1	-7	-7	7	1	7	2010
NS11457B	5	1	-6	-1	6	1	6	2009
NS11457B	6	1	2006	11	5	1	6	2008
NS11457B	7	2	2006	-2	4	1	7	2007
NS11458C	1	1	2016	2	8	1	5	2016
NS11458C	2	1	2011	3	8	1	5	2016
NS11458C	3	1	2008	-8	8	1	5	2016
NS11458C	4	1	2006	8	8	1	5	2016
NS11459D	1	1	2015	6	8	1	1	2016
NS11459D	2	1	2006	9	8	1	1	2016
NS11459D	3	1	-8	-8	7	1	5	2010
NS11459D	4	5	-8	-8	7	1	5	2010
NS11459D	5	5	2007	11	6	1	5	2009
NS11459D	6	5	2006	10	5	1	7	2008
NS11459D	7	5	2006	-2	4	1	8	2007
NS11460N	1	1	2015	3	8	1	2	2016
NS11460N	2	1	2009	10	8	1	2	2016
NS11460N	3	1	2009	1	8	1	2	2016
NS11460N	4	5	2006	10	8	1	2	2016
NS11460N	5	2	2006	10	8	1	2	2016
NS11460N	6	2	2006	9	8	1	2	2016
NS11461P	1	2	-7	-7	7	1	5	2010
NS11461P	2	2	2008	9	6	1	6	2009
NS11461P	3	2	-5	-1	5	1	6	2008
NS11461P	4	2	2006	-2	4	1	6	2007
NS11463R	1	2	-7	-7	7	1	8	2010
NS11463R	2	2	2008	9	6	1	8	2009
NS11463R	3	1	2007	10	5	1	6	2008
NS11463R	4	2	2006	9	5	1	6	2008
NS11463R	5	2	2006	-2	4	1	9	2007
NS11464S	1	1	-8	-8	7	1	8	2010
NS11464S	2	3	-8	-8	7	1	8	2010
NS11464S	3	3	2008	12	6	1	6	2009
NS11464S	4	1	-8	-8	6	1	6	2009
NS11464S	5	2	2006	-2	4	1	9	2007
NS11465T	1	1	2016	1	8	1	6	2016
NS11465T	2	1	2015	11	8	1	6	2016
NS11465T	3	1	2014	9	8	1	6	2016
NS11465T	4	1	2009	8	8	1	6	2016
NS11465T	5	1	2007	10	8	1	6	2016
NS11465T	6	1	2008	8	5	1	9	2008
NS11465T	7	2	2007	9	5	1	9	2008
NS11465T	8	2	2006	9	5	1	9	2008
NS11465T	9	2	2006	-2	4	1	7	2007
NS11466V	1	2	2015	3	8	1	1	2016
NS11466V	2	6	1990	6	8	1	1	2016
NS11466V	3	2	2006	-2	4	1	7	2007
