NSID	samppsu	sampstratum	W2toW3nrwt	W3finwt	W3mainres	W3secores	W3hrefper	W3qfhhno	W3intmnthMP	W3intyearMP	W3sameaddHH	W3parpresHH	W3parchkHH	W3incarHH	W3intypHH	W3infon	W3hous12HH	W3usevcHH	W3vehnoHH	W3condur4MP	W3condur5MP	W3condur6MP	W3condur4YP	W3condur5YP	W3condur6YP	W3englangHH	W3elseHH0a	W3elseHH0b	W3elseHH0c	W3elseHH0d	W3elseHH0e	W3elseHH0f	W3elseHH0g	W3elseHH0h	W3elseHH0i	W3elseHH0j	W3whopresMP0a	W3whopresMP0b	W3whopresMP0c	W3whopresMP0d	W3whopresMP0e	W3whopresMP0f	W3wrk1aMP	W3wrk10MP	W3wrk11MP	W3wrk12aMP	W3wrk12bMP	W3wrk13MP	W3socMP	W3edfinyMP	W3edfinmMP	W3qualstuMP	W3wrk1aSP	W3wrk10SP	W3wrk11SP	W3wrk12aSP	W3wrk12bSP	W3socSP	W3edfinySP	W3edfinmSP	W3incsourMP0a	W3incsourMP0b	W3incsourMP0c	W3incsourMP0d	W3incsourMP0e	W3incsourMP0f	W3incsourMP0g	W3incsourMP0h	W3incsourMP0i	W3incsourMP0j	W3incsourMP0k	W3incsourMP0l	W3incsourMP0m	W3incestMP	W3parentckMP	W3fatherid	W3motherid	W3empsMP	W3empssp	W3empsdad	W3empsmum	W3empshrp	W3cempszMP	W3cempszSP	W3cempszmum	W3cempszdad	W3cnsseccatMP	W3cnsseccatSP	W3cnsseccatmum	W3cnsseccatdad	W3cnsseccatfam	W3cnssecMP	W3cnssecSP	W3cnssecmum	W3cnssecdad	W3cnssecfam	W3wrkfullMP	W3wrkfullSP	W3wrkfulldad	W3wrkfullmum	W3wrkcurMP	W3wrkcurSP	W3wrkcurdad	W3wrkcurmum	W3socmajorSP	W3socmajorMP	W3mainrespos	W3secorespos	W3cgempsMP	W3cgempsSP	W3cgempsdad	W3cgeMPsmum	W3ethgrpMP	W3ethnicMP	W3ethgrpsp	W3ethnicsp	W3ethgrpdad	W3ethnicdad	W3ethgrpmum	W3ethnicmum	W3incestm	W3incestw	W3ageMP	W3agebd5MP	W3agebd10MP	W3marstatMP	W3sexMP	W3wrkageMP	W3relMP	W3ageSP	W3agebd5SP	W3agebd10SP	W3marstatSP	W3sexSP	W3wrkageSP	W3relSP	W3agemum	W3agebd5mum	W3agebd10mum	W3marstatmum	W3wrkagemum	W3agedad	W3agebd5dad	W3agebd10dad	W3marstatdad	W3wrkagedad	W3depkids	W3ch0_2HH	W3ch3_11HH	W3ch12_15HH	W3ch16_17HH	W3natparHH	W3stepfam	W3famtyp	W3lnpar	W3sibs	urbind	gor	IDACIRSCORE	IMDRSCORE
NS18343V	11718	117	.974635289956457	1.11350477670785	2	3	2	4	5	2006	0	1	-91	1	-91	2	2	1	3	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	4	-91	-91	-91	3561	-91	-91	-91	1	2	1	-91	-91	3534	-91	-91	1	0	0	1	0	0	1	0	0	0	0	0	0	11	2	3	2	1	1	1	1	1	6	7	6	7	4.1	4.1	4.1	4.1	4.1	2	2	2	2	2	1	1	1	1	1	1	1	1	3	3	1	1	0	0	0	0	1	1	1	1	1	1	1	1	11	11	47	6	4	2	2	1	8	52	7	4	2	1	1	8	47	6	4	2	1	52	7	4	2	1	0	0	0	0	1	2	0	1	2	1	5	8	.04	5
NS18344W	12516	125	.94405841589249	1.09773435594917	2	3	3	5	4	2006	0	1	-91	1	-91	2	2	1	2	1	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	3	-91	-91	-91	7212	-91	-91	-91	1	1	3	-91	-91	1132	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	-92	2	3	2	2	1	1	2	1	7	4	7	4	7.2	2	7.2	2	2	3	1	3	1	1	2	1	1	2	1	1	1	1	1	7	1	1	0	0	0	0	1	1	1	1	1	1	1	1	-92	-92	41	5	3	2	2	1	8	44	5	3	2	1	1	8	41	5	3	2	1	44	5	3	2	1	2	0	1	1	0	2	0	1	2	2	5	3	.06	12
NS18347Z	11049	110	1.08792420894536	.492001085425609	3	2	3	5	4	2006	0	1	-91	1	-91	3	4	1	2	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	3	-91	-91	-91	9211	-91	-91	-91	3	-91	-91	1	-91	8213	-91	-91	1	0	0	1	0	0	1	0	0	0	0	0	0	5	2	2	3	1	1	1	1	1	7	3	7	3	12.2	9.1	12.2	9.1	12.2	6	4	6	4	6	1	1	1	1	1	1	1	1	8	9	1	1	0	0	0	0	7	13	7	13	7	13	7	13	5	5	45	6	4	2	2	1	8	49	6	4	2	1	1	11	45	6	4	2	1	49	6	4	2	1	2	0	1	0	1	1	1	1	2	2	5	7	.3	31
NS18348A	11026	110	.954828339861001	.36902079671193	2	3	3	5	4	2006	0	1	-91	1	-91	2	2	1	1	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	2	-91	-91	-91	6124	-91	-91	-91	1	1	4	-91	-91	1132	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	7	2	3	2	2	1	1	2	1	7	4	7	4	12.7	2	12.7	2	2	6	1	6	1	1	2	1	1	2	1	1	1	1	1	6	1	1	0	0	0	0	3	8	3	8	3	8	3	8	7	7	41	5	3	2	2	1	8	44	5	3	2	1	1	8	41	5	3	2	1	44	5	3	2	1	3	0	1	2	0	2	0	1	2	2	5	7	.13	15
NS18349B	12307	123	1.41111074092385	2.96565010172094	2	-98	3	3	5	2006	0	1	-91	1	-91	2	4	1	1	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	-91	-91	-91	9223	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	1	0	0	1	0	0	1	0	0	0	0	0	0	3	-91	-98	2	1	-98	-98	1	-99	6	-98	6	-98	10	-98	10	-98	-99	5	-98	5	-98	-99	1	-98	-98	1	1	-98	-98	1	-98	9	1	-98	0	-98	-98	0	1	1	-98	-98	-98	-98	1	1	3	3	44	5	3	1	2	1	8	-98	-98	-98	-98	-98	-98	-98	44	5	3	1	1	-98	-98	-98	-98	-98	1	0	0	0	1	1	0	4	1	0	5	5	.18	23
NS18350L	12333	123	.999726700009784	1.19425813735026	2	-98	2	3	5	2006	0	1	-91	1	-91	2	2	1	1	1	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	-91	-91	-91	1223	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	1	0	0	1	0	0	0	0	0	0	0	0	0	6	-91	2	-98	1	-98	1	-98	1	5	-98	-98	5	5	-98	-98	5	5	2	-98	-98	2	2	1	-98	1	-98	1	-98	1	-98	-98	1	1	-98	0	-98	0	-98	1	1	-98	-98	1	1	-98	-98	6	6	-94	-94	-94	5	1	-94	8	-98	-98	-98	-98	-98	-98	-98	-98	-98	-98	-98	-98	-94	-94	-94	5	-94	2	-94	-94	-94	-94	1	0	3	1	1	5	5	.22	27
NS18351M	10404	104	.9690191804124	1.1755620135585	2	3	3	4	4	2006	0	1	-91	1	-91	2	1	1	1	3	1	2	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	1	2	3	-91	-91	8229	-91	-91	1	0	0	1	0	0	1	0	0	0	0	0	0	8	2	3	2	6	1	1	6	1	-91	7	-91	7	14.3	13.3	14.3	13.3	13.3	8	7	8	7	7	3	1	1	3	2	1	1	2	8	-91	1	1	0	0	0	0	1	1	1	1	1	1	1	1	8	8	40	5	3	2	2	1	8	43	5	3	2	1	1	8	40	5	3	2	1	43	5	3	2	1	2	0	0	1	1	2	0	1	2	1	7	4	.06	16
NS18352N	13707	137	1.01093375078529	.165189381413141	3	2	2	6	6	2006	0	1	-91	1	-91	3	4	1	1	1	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	9	-91	-91	-91	-91	-91	-91	-91	0	0	0	1	1	1	1	0	0	0	0	0	0	4	2	2	3	6	8	8	6	8	-91	-91	-91	-91	14.3	14.3	14.3	14.3	14.3	8	8	8	8	8	3	3	3	3	2	2	2	2	-91	-91	1	1	0	1	1	0	5	10	5	10	5	10	5	10	4	4	37	4	3	2	2	1	8	47	6	4	2	1	1	8	37	4	3	2	1	47	6	4	2	1	2	0	1	0	1	2	0	1	2	3	5	7	.61	47
NS18353P	10105	101	.963506769528952	2.36804152053785	2	3	2	4	7	2006	0	1	-91	1	-91	2	5	2	-91	1	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	3	-91	-91	-91	2443	-91	-91	-91	5	-91	-91	-91	-91	-91	-91	-91	0	0	0	0	0	0	1	0	0	0	0	0	0	6	2	3	2	1	3	3	1	1	7	-91	7	-91	3.2	14.3	3.2	14.3	3.2	1	8	1	8	1	1	3	3	1	1	2	2	1	-91	2	1	1	0	1	1	0	8	14	7	13	7	13	8	14	6	6	45	6	4	2	2	1	8	46	6	4	2	1	1	11	45	6	4	2	1	46	6	4	2	1	2	1	0	1	0	1	1	1	2	1	5	7	.28	27
NS18354Q	11312	113	1.00858534978736	1.22732503123051	2	-98	2	4	6	2006	0	1	-91	1	-91	2	4	1	1	2	1	2	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	0	0	0	0	1	1	0	0	0	0	0	0	0	3	-91	-98	2	8	-98	-98	8	8	-91	-98	-91	-98	14.3	-98	14.3	-98	14.3	8	-98	8	-98	8	3	-98	-98	3	2	-98	-98	2	-98	-91	1	-98	0	-98	-98	0	1	1	-98	-98	-98	-98	1	1	3	3	38	4	3	4	2	1	8	-98	-98	-98	-98	-98	-98	-98	38	4	3	4	1	-98	-98	-98	-98	-98	2	0	0	1	1	1	0	4	1	2	5	1	.25	27
NS18356S	10413	104	.984060256677727	1.29172770537262	2	3	2	4	5	2006	0	1	-91	1	-91	2	2	1	1	2	1	2	-91	-91	-91	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	4	-91	-91	-91	1239	-91	-91	-91	1	2	3	-91	-91	8211	-91	-91	1	0	0	1	0	0	1	1	0	0	0	0	0	10	2	3	2	1	1	1	1	1	4	7	4	7	5	13.3	5	13.3	5	2	7	2	7	2	1	1	1	1	1	1	1	1	8	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	10	10	42	5	3	2	2	1	8	44	5	3	2	1	1	11	42	5	3	2	1	44	5	3	2	1	-94	-94	-94	-94	-94	1	1	1	2	1	5	4	.23	22
NS18357T	13702	137	1.15844090097858	1.82064271439708	3	2	2	6	5	2006	0	1	-91	1	-91	3	5	1	1	1	1	2	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	9	-91	-91	-91	-91	-91	-91	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	0	0	0	0	1	0	0	0	1	0	0	0	0	-92	2	2	3	8	6	6	8	6	-91	-91	-91	-91	14.3	14.3	14.3	14.3	14.3	8	8	8	8	8	3	3	3	3	2	2	2	2	-91	-91	1	1	0	0	0	0	8	11	8	11	8	11	8	11	-92	-92	38	4	3	2	2	1	8	41	5	3	2	1	1	8	38	4	3	2	1	41	5	3	2	1	4	0	1	2	1	2	0	1	2	3	5	7	.54	51
NS18358V	13704	137	1.00941608004469	.162973845311704	3	2	2	7	6	2006	0	1	-91	1	-91	3	5	1	1	3	1	1	-91	-91	-91	-91	0	0	1	1	1	0	0	1	0	0	0	1	1	1	1	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	1	2	1	-91	-91	8212	-91	-91	1	0	0	1	0	0	1	0	0	0	0	0	0	4	2	2	3	6	1	1	6	1	-91	7	-91	7	14.3	13.3	14.3	13.3	13.3	8	7	8	7	7	3	1	1	3	2	1	1	2	8	-91	1	1	0	1	1	0	5	10	5	10	5	10	5	10	4	4	35	4	3	2	2	1	8	48	6	4	2	1	1	8	35	4	3	2	1	48	6	4	2	1	5	0	2	3	0	2	0	1	2	4	5	7	.49	45
NS18359W	10806	108	.940093191714738	1.03117505915399	2	3	3	3	5	2006	0	1	-91	1	-91	2	2	1	2	3	1	1	-91	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	3	-91	-91	-91	6124	-91	-91	-91	1	1	4	-91	-91	1136	-91	-91	1	0	0	1	0	0	0	1	0	0	0	0	0	12	2	3	2	2	1	1	2	1	7	4	7	4	12.7	2	12.7	2	2	6	1	6	1	1	2	1	1	2	1	1	1	1	1	6	1	1	0	0	0	0	1	1	1	1	1	1	1	1	12	12	43	5	3	2	2	1	8	41	5	3	2	1	1	8	43	5	3	2	1	41	5	3	2	1	1	0	0	1	0	2	0	1	2	0	6	6	.06	11
NS18360F	10429	104	.988356504573407	1.13555669473252	2	3	2	5	4	2006	0	1	-91	1	-91	2	4	1	2	3	1	1	-91	-91	-91	-91	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	2	2	-91	-91	-91	7112	-91	-91	-91	1	2	2	-91	-91	9121	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	6	2	3	2	2	1	1	2	2	7	7	7	7	12.1	13.4	12.1	13.4	12.1	6	7	6	7	6	2	1	1	2	1	1	1	1	9	7	1	1	1	0	0	1	1	1	1	1	1	1	1	1	6	6	37	4	3	3	2	1	8	40	5	3	3	1	1	11	37	4	3	3	1	40	5	3	3	1	-94	0	1	1	1	1	1	2	2	2	5	4	.13	19
NS18361G	12011	120	.967269700007592	1.25924229724357	2	3	3	6	5	2006	0	1	-91	1	-91	2	5	1	2	3	1	1	-91	-91	-91	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	-91	-91	-91	6139	-91	-91	-91	1	2	3	-91	-91	3422	-91	-91	1	0	0	1	0	0	1	0	0	0	0	0	0	5	2	3	2	2	1	1	2	1	7	7	7	7	13.5	7.3	13.5	7.3	7.3	7	3	7	3	3	2	1	1	2	1	1	1	1	3	6	1	1	1	0	0	1	1	1	1	1	1	1	1	1	5	5	41	5	3	2	2	1	8	31	3	2	2	1	1	11	41	5	3	2	1	31	3	2	2	1	-94	-94	-94	-94	-94	1	1	1	2	3	5	9	.25	18
NS18362H	13105	131	1.03248727412781	.463542536366591	2	-98	2	5	6	2006	0	1	-91	1	-91	2	5	1	1	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	0	0	0	1	1	0	1	0	0	0	0	0	0	4	-91	-98	2	6	-98	-98	6	6	-91	-98	-91	-98	14.3	-98	14.3	-98	14.3	8	-98	8	-98	8	3	-98	-98	3	2	-98	-98	2	-98	-91	1	-98	0	-98	-98	0	7	13	-98	-98	-98	-98	7	13	4	4	38	4	3	4	2	1	8	-98	-98	-98	-98	-98	-98	-98	38	4	3	4	1	-98	-98	-98	-98	-98	3	0	2	0	1	1	0	4	1	3	5	2	.64	72
NS18363J	11049	110	1.04953336034116	.370442482782152	3	2	2	5	4	2006	0	1	-91	1	-91	3	2	1	2	3	1	1	-91	-91	-91	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	3	-91	-91	-91	6124	-91	-91	-91	1	1	4	-91	-91	2432	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	9	2	2	3	1	1	1	1	1	7	6	7	6	12.7	3.1	12.7	3.1	3.1	6	1	6	1	1	1	1	1	1	1	1	1	1	2	6	1	1	0	0	0	0	7	13	7	13	7	13	7	13	9	9	48	6	4	2	2	1	8	51	7	4	2	1	1	8	48	6	4	2	1	51	7	4	2	1	3	0	1	1	1	2	0	1	2	2	5	7	.27	23
NS18364K	12350	123	.999726700009784	1.19861126074897	4	-98	4	4	4	2006	0	1	-91	1	-91	4	2	1	3	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	3	-91	-91	-91	4122	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	1	0	0	1	0	0	0	1	0	0	0	0	0	5	-91	-98	4	2	-98	-98	2	2	7	-98	7	-98	7.1	-98	7.1	-98	7.1	3	-98	3	-98	3	2	-98	-98	2	1	-98	-98	1	-98	4	1	-98	1	-98	-98	1	1	1	-98	-98	-98	-98	1	1	5	5	45	6	4	4	2	1	8	-98	-98	-98	-98	-98	-98	-98	45	6	4	4	1	-98	-98	-98	-98	-98	1	0	0	0	1	1	0	4	1	2	6	5	.06	8
NS18366M	12519	125	.951882427963242	.283735298709183	3	2	3	5	4	2006	0	1	-91	1	-91	3	1	1	1	3	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	-91	-91	-91	8213	-91	-91	-91	10	-91	-91	-91	-91	-91	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	6	2	3	2	1	6	1	6	1	6	-91	-91	6	10	14.3	14.3	10	10	5	8	8	5	5	1	3	1	3	1	2	1	2	-91	8	1	1	0	0	0	0	3	8	3	8	3	8	3	8	6	6	53	7	4	2	1	1	8	52	7	4	2	2	1	8	52	7	4	2	1	53	7	4	2	1	1	0	0	0	1	2	0	1	2	2	5	3	.3	50
NS18367N	13107	131	.959550472398906	.830177020820487	2	3	3	6	4	2006	0	1	-91	1	-91	2	1	2	-91	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	3	-91	-91	-91	3211	-91	-91	-91	1	1	3	-91	-91	-95	-91	-91	1	0	1	1	0	0	0	0	0	0	0	0	0	12	2	3	2	2	1	1	2	1	6	6	6	6	4.1	17	4.1	17	17	2	-94	2	-94	-94	2	1	1	2	1	1	1	1	-94	3	1	1	0	0	0	0	1	1	1	1	1	1	1	1	12	12	44	5	3	2	2	1	8	42	5	3	2	1	1	8	44	5	3	2	1	42	5	3	2	1	3	0	0	1	2	2	0	1	2	3	5	2	.1	17
NS18368P	11312	113	.963857586417101	1.06056023470281	2	3	2	3	5	2006	0	1	-91	1	-91	2	2	1	1	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	-91	-91	-91	8132	-91	-91	-91	2	1	3	-91	-91	6139	-91	-91	1	0	0	1	0	0	1	1	0	0	0	0	0	7	2	2	3	1	2	1	2	1	6	6	6	6	10	10	10	10	10	5	5	5	5	5	1	2	1	2	1	1	1	1	6	8	1	1	0	0	0	0	1	1	1	1	1	1	1	1	7	7	51	7	4	2	1	1	8	48	6	4	2	2	1	8	48	6	4	2	1	51	7	4	2	1	1	0	0	0	1	2	0	2	2	0	5	1	.08	18
NS18369Q	11706	117	.974635289956457	1.1150645098256	2	-98	2	4	4	2006	1	1	-91	1	-91	2	2	1	1	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	-91	-91	-91	4121	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	1	0	0	1	0	0	1	0	1	0	0	0	0	5	-91	-98	2	1	-98	-98	1	1	6	-98	6	-98	6	-98	6	-98	6	2	-98	2	-98	2	1	-98	-98	1	1	-98	-98	1	-98	4	1	-98	0	-98	-98	0	1	1	-98	-98	-98	-98	1	1	5	5	48	6	4	5	2	1	8	-98	-98	-98	-98	-98	-98	-98	48	6	4	5	1	-98	-98	-98	-98	-98	2	0	0	1	1	1	0	4	1	2	7	8	.03	6
NS18370A	10825	108	.961005032395843	1.17266371286162	3	2	2	6	4	2006	0	1	-91	1	-91	3	2	1	3	1	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	3	-91	-91	2	3	9149	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	12	2	2	3	6	1	1	6	1	-91	1	-91	1	14.3	1	14.3	1	1	8	1	8	1	1	3	1	1	3	2	1	1	2	9	-91	2	2	0	0	0	0	1	1	1	1	1	1	1	1	12	12	37	4	3	2	2	1	8	39	4	3	2	1	1	8	37	4	3	2	1	39	4	3	2	1	3	0	2	0	1	2	0	1	2	3	5	6	.15	13
NS18371B	10432	104	.954642093233641	1.00859775416894	2	3	3	4	5	2006	0	1	-91	1	-91	2	2	1	2	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	-91	-91	-91	9211	-91	-91	-91	1	2	1	-91	-91	5322	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	-92	2	3	2	1	1	1	1	1	7	7	7	7	12.2	13.3	12.2	13.3	13.3	6	7	6	7	7	1	1	1	1	1	1	1	1	5	9	1	1	0	0	0	0	1	1	1	1	1	1	1	1	-92	-92	43	5	3	2	2	1	8	49	6	4	2	1	1	8	43	5	3	2	1	49	6	4	2	1	2	0	0	1	1	2	0	1	2	1	6	4	.22	20
NS18372C	11036	110	.955520773912468	.361854044167143	3	2	2	5	4	2006	0	1	-91	1	-91	3	1	1	2	3	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	2	-91	-91	-91	9244	-91	-91	-91	1	2	-1	-91	-91	2132	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	8	2	2	3	2	1	1	2	1	7	7	7	7	13.1	3.2	13.1	3.2	3.2	7	1	7	1	1	2	1	1	2	1	1	1	1	2	9	2	2	0	0	0	0	3	8	3	8	3	8	3	8	8	8	41	5	3	2	2	1	8	44	5	3	2	1	1	8	41	5	3	2	1	44	5	3	2	1	2	0	1	1	0	2	0	1	2	1	5	7	.11	13
NS18373D	13704	137	.984210105139135	.162239841345689	2	3	3	6	4	2006	0	1	-91	1	-91	2	2	1	1	3	1	1	-91	-91	-91	-91	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	1	1	1	-91	-91	6212	-91	-91	1	0	0	1	0	0	1	0	0	0	0	0	0	-1	2	3	2	6	1	1	6	1	-91	6	-91	6	14.3	6	14.3	6	6	8	2	8	2	2	3	1	1	3	2	1	1	2	6	-91	1	1	0	0	0	0	5	10	5	10	5	10	5	10	-1	-1	35	4	3	2	2	1	8	45	6	4	2	1	1	8	35	4	3	2	1	45	6	4	2	1	4	1	2	1	0	2	0	1	2	3	5	7	.65	58
NS18374E	11501	115	.94635095663162	1.06937035294905	3	2	2	4	4	2006	0	1	-91	1	-91	3	2	1	2	3	1	1	-91	-91	-91	-91	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	2	-91	-91	-91	9244	-91	-91	-91	1	1	3	-91	-91	1152	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	11	2	2	3	2	1	1	2	1	7	4	7	4	13.1	5	13.1	5	5	7	2	7	2	2	2	1	1	2	1	1	1	1	1	9	1	1	0	0	0	0	1	1	1	1	1	1	1	1	11	11	47	6	4	2	2	1	8	47	6	4	2	1	1	8	47	6	4	2	1	47	6	4	2	1	2	0	0	2	0	2	0	1	2	1	5	2	.04	8
NS18375F	11430	114	.93863641950071	1.10774439140505	2	3	3	3	4	2006	0	1	-91	1	-91	2	2	1	2	3	1	1	-91	-91	-91	-91	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	2	-91	-91	-91	1152	-91	-91	-91	1	2	3	-91	-91	1163	-91	-91	1	0	0	1	0	0	0	0	0	0	0	0	0	11	2	3	2	2	1	1	2	1	5	4	5	4	5	5	5	5	5	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	11	11	46	6	4	2	2	1	8	48	6	4	2	1	1	8	46	6	4	2	1	48	6	4	2	1	1	0	0	0	1	2	0	1	2	0	5	2	.01	17
NS18376G	13705	137	1.13471127535829	.25945340882619	3	2	2	7	6	2006	0	1	-91	1	-91	3	4	2	-91	1	1	1	-91	-91	-91	3	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	5	-91	-91	-91	-91	-91	-91	-91	-91	-91	5	-91	-91	-91	-91	-91	-91	-91	0	0	0	1	1	1	0	0	0	0	0	0	0	4	2	2	3	3	3	3	3	3	-91	-91	-91	-91	14.3	14.3	14.3	14.3	14.3	8	8	8	8	8	3	3	3	3	2	2	2	2	-91	-91	1	1	1	0	0	1	5	10	5	10	5	10	5	10	4	4	34	3	2	2	2	1	8	38	4	3	2	1	1	8	34	3	2	2	1	38	4	3	2	1	5	1	2	1	1	2	0	1	2	4	5	7	.49	40
NS18377H	10810	108	.948607427544089	1.19689150079185	2	-98	3	3	5	2006	0	1	-91	1	-91	2	1	1	1	3	1	1	-91	-91	-91	-91	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	-91	-91	-91	6123	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	1	0	0	1	0	0	1	0	0	0	0	0	0	3	-91	-98	2	2	-98	-98	2	-99	6	-98	6	-98	10	-98	10	-98	-99	5	-98	5	-98	-99	2	-98	-98	2	1	-98	-98	1	-98	6	1	-98	0	-98	-98	0	1	1	-98	-98	-98	-98	1	1	3	3	34	3	2	1	2	1	8	-98	-98	-98	-98	-98	-98	-98	34	3	2	1	1	-98	-98	-98	-98	-98	1	0	0	1	0	1	0	4	1	0	6	6	.01	4
NS18378J	11502	115	.947971470672116	.273691125811507	2	3	3	5	5	2006	0	1	-91	1	-91	2	2	1	2	3	1	2	-91	-91	-91	-91	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	10	-91	-91	-91	-91	-91	-91	-91	-91	-91	1	2	4	-91	-91	8213	-91	-91	1	0	0	1	0	0	1	0	0	0	0	0	0	4	2	3	2	6	1	1	6	1	-91	7	-91	7	14.3	13.3	14.3	13.3	13.3	8	7	8	7	7	3	1	1	3	2	1	1	2	8	-91	1	1	1	0	0	1	3	8	3	8	3	8	3	8	4	4	38	4	3	2	2	1	8	38	4	3	2	1	1	8	38	4	3	2	1	38	4	3	2	1	2	1	0	1	0	2	0	1	2	2	5	2	.33	33
NS18379K	10835	108	.961005032395843	1.1344467515251	2	-98	2	4	4	2006	0	1	-91	1	-91	2	2	1	1	3	1	2	-91	-91	-91	-91	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	2	1	-91	-91	-91	9225	-91	-91	-91	-98	-98	-98	-98	-98	-98	-98	-98	1	0	0	1	0	0	1	0	0	0	0	0	0	3	-91	-98	2	2	-98	-98	2	2	7	-98	7	-98	13.1	-98	13.1	-98	13.1	7	-98	7	-98	7	2	-98	-98	2	1	-98	-98	1	-98	9	1	-98	0	-98	-98	0	1	1	-98	-98	-98	-98	1	1	3	3	38	4	3	4	2	1	8	-98	-98	-98	-98	-98	-98	-98	38	4	3	4	1	-98	-98	-98	-98	-98	3	0	2	0	1	1	0	4	1	2	5	6	.3	29
