idacirscore_y,w2sexyp,w4ghq12scr,w2ethnicyp,w2fat5yp,bullied,truant,w2hiqualgmp,w3outschbyp,w7heflag,w9danvqh,w9dvnvqh,w9drussell,imdrscore_y,gor_x,marital_status_MP,w4lnpar,w3parqualmp,w4readsyp,w4concenyp,w4noconfyp,drugs,job_attd,w6univyp,w9_income_above_median
0.38,1.0,2.0,1.0,2.0,0.05263,0,2.0,1.0,2,5.0,5.0,2.0,45,5,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0
0.06,1.0,2.0,1.0,3.0,0.05263,0,3.0,2.0,2,2.0,6.0,3.0,5,8,4.0,,4.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0
0.34,0.0,6.0,1.0,2.0,0.15789,1,1.0,1.0,1,5.0,4.0,2.0,37,3,3.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0
0.31,1.0,1.0,3.0,2.0,0.05263,1,2.0,1.0,2,2.0,1.0,3.0,36,2,2.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0
0.07,1.0,4.0,1.0,1.0,0.15789,0,1.0,2.0,1,5.0,5.0,2.0,8,9,4.0,2.0,4.0,5.0,3.0,4.0,0.0,3.0,1.0,1.0
0.69,0.0,,1.0,1.0,0.10526,0,2.0,1.0,2,4.0,3.0,3.0,63,2,2.0,2.0,3.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0
0.17,1.0,,3.0,2.0,0.05263,0,3.0,2.0,1,4.0,6.0,2.0,31,2,3.0,2.0,2.0,1.0,2.0,,0.0,2.0,0.0,0.0
0.81,1.0,1.0,3.0,,0.05263,1,2.0,2.0,1,3.0,6.0,3.0,77,5,2.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0
0.08,1.0,0.0,1.0,2.0,0.05263,0,3.0,2.0,1,5.0,5.0,1.0,5,8,2.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0
0.04,0.0,1.0,1.0,1.0,0.10526,0,2.0,2.0,1,4.0,5.0,3.0,10,6,2.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0
0.49,1.0,1.0,1.0,2.0,0.0,0,5.0,2.0,1,4.0,3.0,2.0,39,5,4.0,1.0,,2.0,2.0,1.0,1.0,2.0,0.0,1.0
0.1,1.0,0.0,1.0,2.0,0.05263,0,2.0,2.0,1,4.0,6.0,2.0,6,6,2.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0
0.56,1.0,0.0,2.0,1.0,0.10526,0,5.0,1.0,2,6.0,6.0,3.0,48,5,1.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,0.0,0.0
0.02,0.0,3.0,1.0,2.0,0.10526,1,5.0,1.0,2,5.0,2.0,3.0,8,2,2.0,2.0,3.0,5.0,1.0,2.0,1.0,2.0,0.0,1.0
0.46,0.0,2.0,3.0,1.0,0.05263,1,4.0,2.0,1,5.0,6.0,2.0,35,7,3.0,1.0,4.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0
0.07,0.0,0.0,1.0,1.0,0.15789,0,3.0,1.0,1,5.0,5.0,2.0,9,9,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0
0.48,1.0,4.0,1.0,1.0,0.05263,1,4.0,2.0,2,4.0,3.0,2.0,52,2,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0
0.1,1.0,1.0,1.0,3.0,0.05263,1,4.0,2.0,2,3.0,3.0,3.0,13,8,2.0,2.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0
0.22,1.0,7.0,1.0,2.0,0.10526,1,3.0,2.0,2,3.0,6.0,3.0,21,7,3.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0,0.0,1.0
0.33,0.0,2.0,2.0,2.0,0.05263,1,2.0,2.0,1,4.0,5.0,2.0,34,7,1.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0
0.26,1.0,0.0,1.0,4.0,0.26316,0,2.0,2.0,1,4.0,5.0,2.0,18,9,3.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0
0.38,0.0,0.0,1.0,3.0,0.05263,0,2.0,2.0,2,4.0,5.0,3.0,24,6,1.0,1.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0
0.14,1.0,0.0,1.0,2.0,0.10526,0,3.0,1.0,2,3.0,6.0,3.0,25,5,3.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0
0.15,0.0,0.0,1.0,2.0,0.10526,0,2.0,1.0,2,4.0,6.0,2.0,19,3,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0
0.07,1.0,0.0,1.0,2.0,0.05263,0,2.0,1.0,1,4.0,5.0,2.0,7,4,2.0,2.0,1.0,5.0,2.0,1.0,0.0,3.0,1.0,1.0
0.09,0.0,7.0,1.0,,0.05263,0,1.0,1.0,1,5.0,5.0,2.0,9,8,2.0,2.0,3.0,1.0,3.0,3.0,0.0,3.0,1.0,1.0
0.24,0.0,1.0,3.0,,0.0,0,5.0,2.0,1,5.0,6.0,2.0,33,7,3.0,1.0,,5.0,2.0,2.0,0.0,4.0,1.0,1.0
0.21,1.0,2.0,2.0,3.0,0.05263,0,2.0,2.0,2,3.0,6.0,3.0,16,7,3.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0
0.04,0.0,8.0,1.0,2.0,0.21053,0,3.0,1.0,1,4.0,6.0,1.0,9,9,3.0,1.0,2.0,4.0,4.0,3.0,1.0,3.0,0.0,1.0
0.43,0.0,0.0,1.0,2.0,0.05263,0,3.0,2.0,2,2.0,4.0,3.0,36,7,2.0,2.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0
0.18,0.0,1.0,1.0,2.0,0.05263,0,2.0,2.0,1,4.0,6.0,2.0,26,2,3.0,1.0,1.0,4.0,2.0,1.0,0.0,3.0,1.0,1.0
0.64,0.0,3.0,1.0,2.0,0.10526,0,3.0,1.0,2,2.0,3.0,3.0,65,2,2.0,2.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0
0.05,0.0,0.0,3.0,,0.05263,0,5.0,1.0,1,5.0,5.0,1.0,6,4,2.0,2.0,5.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0
0.32,1.0,0.0,2.0,3.0,0.26316,0,1.0,1.0,2,4.0,3.0,3.0,28,6,2.0,1.0,3.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0
0.55,0.0,5.0,3.0,2.0,0.0,0,5.0,2.0,1,5.0,6.0,3.0,44,7,2.0,2.0,,2.0,2.0,2.0,0.0,2.0,1.0,0.0
0.13,0.0,0.0,1.0,2.0,0.05263,0,3.0,1.0,1,4.0,6.0,1.0,12,6,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0
0.04,1.0,2.0,1.0,2.0,0.05263,0,3.0,1.0,2,5.0,5.0,3.0,7,4,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0
0.03,1.0,4.0,1.0,1.0,0.05263,0,3.0,1.0,1,5.0,2.0,2.0,3,6,2.0,2.0,3.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0
0.08,0.0,5.0,3.0,1.0,0.05263,0,5.0,2.0,1,5.0,6.0,2.0,18,8,3.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0
0.11,1.0,9.0,1.0,2.0,0.10526,0,4.0,1.0,1,2.0,6.0,3.0,6,8,1.0,1.0,4.0,1.0,3.0,4.0,0.0,4.0,0.0,1.0
0.56,0.0,2.0,1.0,3.0,0.05263,1,5.0,1.0,2,1.0,6.0,3.0,48,5,2.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0
0.09,0.0,1.0,4.0,2.0,0.05263,0,4.0,2.0,1,5.0,6.0,2.0,16,2,3.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0
0.03,0.0,0.0,1.0,3.0,0.05263,0,2.0,1.0,1,4.0,6.0,2.0,9,3,2.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0
0.55,0.0,7.0,4.0,3.0,0.05263,0,2.0,2.0,1,5.0,6.0,2.0,62,7,3.0,1.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0
0.06,0.0,7.0,1.0,2.0,0.05263,1,1.0,1.0,1,5.0,5.0,2.0,5,8,4.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0
0.39,1.0,0.0,1.0,2.0,0.10526,0,3.0,2.0,2,2.0,2.0,3.0,45,5,2.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0
0.25,0.0,10.0,1.0,3.0,0.05263,1,2.0,1.0,2,2.0,6.0,3.0,37,2,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0
0.03,0.0,2.0,1.0,3.0,0.05263,0,2.0,1.0,2,3.0,6.0,3.0,7,6,2.0,2.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0
0.56,0.0,5.0,4.0,1.0,0.05263,0,1.0,2.0,1,4.0,5.0,2.0,45,7,2.0,2.0,4.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0
0.22,0.0,5.0,1.0,2.0,0.05263,1,5.0,1.0,1,5.0,6.0,2.0,28,2,2.0,2.0,1.0,5.0,3.0,2.0,0.0,3.0,1.0,1.0
0.25,1.0,1.0,1.0,2.0,0.15789,0,2.0,2.0,2,4.0,3.0,3.0,18,9,2.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0
0.1,0.0,1.0,1.0,,0.05263,0,5.0,1.0,2,1.0,6.0,3.0,14,8,3.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0
0.33,0.0,0.0,3.0,3.0,0.0,0,5.0,1.0,2,2.0,3.0,3.0,34,5,2.0,2.0,,2.0,2.0,2.0,0.0,3.0,0.0,0.0
0.33,0.0,0.0,1.0,,0.05263,0,4.0,1.0,1,4.0,6.0,3.0,45,2,3.0,1.0,4.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0
0.08,0.0,1.0,1.0,,0.10526,0,2.0,1.0,1,5.0,6.0,2.0,7,9,2.0,2.0,3.0,5.0,2.0,2.0,0.0,3.0,0.0,1.0
0.2,0.0,8.0,1.0,3.0,0.05263,1,3.0,2.0,2,2.0,6.0,3.0,23,3,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0
0.46,0.0,1.0,3.0,2.0,0.0,0,5.0,1.0,1,4.0,3.0,3.0,59,5,3.0,1.0,,5.0,1.0,1.0,0.0,3.0,1.0,0.0
0.22,0.0,0.0,1.0,2.0,0.05263,0,3.0,2.0,1,5.0,5.0,1.0,22,1,2.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0
0.09,0.0,3.0,1.0,1.0,0.10526,0,2.0,2.0,2,2.0,4.0,3.0,13,5,2.0,2.0,4.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0
0.43,1.0,0.0,3.0,2.0,0.0,1,5.0,1.0,1,4.0,5.0,2.0,56,3,2.0,2.0,,4.0,1.0,1.0,0.0,2.0,0.0,1.0
0.18,1.0,0.0,1.0,3.0,0.05263,0,5.0,1.0,1,5.0,6.0,2.0,16,8,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0
0.51,1.0,0.0,1.0,3.0,0.05263,0,2.0,1.0,2,3.0,4.0,3.0,42,1,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0
0.41,1.0,5.0,3.0,2.0,0.05263,1,5.0,1.0,1,6.0,6.0,3.0,17,7,2.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0
0.01,0.0,0.0,1.0,2.0,0.05263,0,2.0,2.0,1,4.0,6.0,2.0,3,4,2.0,2.0,5.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0
0.05,1.0,3.0,3.0,2.0,0.05263,0,5.0,2.0,2,3.0,6.0,3.0,5,2,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0
0.61,1.0,0.0,3.0,,0.05263,0,5.0,2.0,1,4.0,6.0,2.0,43,7,2.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0
0.08,1.0,3.0,1.0,1.0,0.10526,0,2.0,2.0,1,4.0,2.0,3.0,8,8,2.0,2.0,4.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0
0.44,0.0,,1.0,3.0,0.05263,0,3.0,1.0,2,3.0,6.0,3.0,38,8,3.0,1.0,4.0,2.0,2.0,,0.0,2.0,0.0,0.0
0.26,1.0,0.0,3.0,,0.0,0,5.0,1.0,1,4.0,5.0,2.0,17,9,2.0,2.0,,5.0,2.0,1.0,0.0,3.0,1.0,1.0
0.17,1.0,12.0,1.0,2.0,0.10526,0,3.0,1.0,1,4.0,4.0,3.0,22,8,2.0,2.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0
0.52,1.0,0.0,2.0,,0.42105,0,2.0,1.0,2,3.0,6.0,3.0,39,6,1.0,1.0,4.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0
0.35,0.0,7.0,4.0,2.0,0.05263,0,1.0,2.0,1,4.0,5.0,1.0,28,7,2.0,2.0,4.0,5.0,3.0,3.0,1.0,3.0,0.0,0.0
0.31,0.0,11.0,3.0,2.0,0.05263,0,5.0,2.0,1,4.0,5.0,2.0,23,8,2.0,2.0,4.0,1.0,3.0,4.0,0.0,3.0,1.0,0.0
0.28,1.0,0.0,1.0,3.0,0.05263,0,3.0,2.0,2,2.0,6.0,3.0,18,8,2.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0
0.05,1.0,1.0,1.0,3.0,0.21053,1,2.0,2.0,1,3.0,6.0,3.0,6,8,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0
0.06,0.0,2.0,1.0,2.0,0.36842,1,3.0,2.0,2,4.0,6.0,2.0,7,8,3.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0
0.71,0.0,1.0,1.0,2.0,0.05263,0,3.0,2.0,2,4.0,2.0,3.0,62,2,1.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0
0.09,0.0,1.0,1.0,3.0,0.05263,1,5.0,2.0,2,2.0,6.0,3.0,10,4,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0
0.06,0.0,2.0,1.0,3.0,0.05263,0,4.0,2.0,1,5.0,5.0,2.0,15,3,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
0.29,1.0,1.0,1.0,3.0,0.05263,0,4.0,2.0,1,4.0,6.0,2.0,35,4,3.0,1.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0
0.25,1.0,3.0,2.0,2.0,0.10526,1,4.0,2.0,1,4.0,6.0,2.0,20,4,2.0,2.0,4.0,6.0,4.0,1.0,0.0,1.0,0.0,1.0
0.1,1.0,0.0,1.0,2.0,0.05263,1,3.0,2.0,2,4.0,5.0,2.0,16,2,2.0,2.0,2.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0
0.2,1.0,0.0,1.0,1.0,0.10526,0,2.0,1.0,2,4.0,4.0,3.0,20,9,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
0.33,0.0,0.0,1.0,2.0,0.05263,1,5.0,1.0,2,1.0,2.0,3.0,48,4,1.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0
0.06,1.0,4.0,1.0,1.0,0.36842,1,1.0,2.0,1,5.0,5.0,2.0,5,3,3.0,1.0,3.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0
0.04,0.0,5.0,1.0,3.0,0.15789,0,3.0,1.0,2,3.0,3.0,3.0,3,9,3.0,1.0,3.0,5.0,4.0,2.0,0.0,3.0,0.0,0.0
0.41,1.0,0.0,3.0,2.0,0.05263,1,4.0,2.0,2,1.0,3.0,3.0,60,5,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
0.08,0.0,1.0,1.0,2.0,0.10526,1,3.0,2.0,2,2.0,2.0,3.0,14,9,3.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0
0.09,0.0,0.0,1.0,1.0,0.05263,0,3.0,2.0,1,4.0,6.0,2.0,10,8,2.0,2.0,4.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0
0.05,0.0,3.0,1.0,3.0,0.05263,0,4.0,2.0,1,5.0,5.0,2.0,8,3,2.0,2.0,4.0,1.0,2.0,3.0,0.0,4.0,1.0,1.0
0.04,0.0,4.0,2.0,2.0,0.05263,0,4.0,2.0,1,4.0,6.0,2.0,5,5,2.0,2.0,2.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0
0.05,1.0,0.0,1.0,2.0,0.15789,0,3.0,2.0,1,5.0,6.0,2.0,6,6,3.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0
0.1,0.0,0.0,1.0,2.0,0.10526,1,2.0,2.0,2,4.0,4.0,3.0,22,4,3.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0
0.41,0.0,0.0,1.0,3.0,0.26316,0,2.0,1.0,2,4.0,3.0,3.0,39,8,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0
0.29,1.0,0.0,2.0,2.0,0.05263,0,3.0,2.0,2,4.0,6.0,2.0,32,7,3.0,1.0,3.0,5.0,2.0,1.0,1.0,4.0,0.0,1.0
0.09,0.0,3.0,1.0,2.0,0.15789,0,2.0,1.0,1,5.0,6.0,2.0,13,6,2.0,2.0,1.0,3.0,2.0,3.0,0.0,4.0,1.0,1.0
0.2,1.0,4.0,3.0,2.0,0.05263,0,5.0,1.0,1,4.0,4.0,2.0,29,5,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0
0.39,0.0,0.0,1.0,2.0,0.10526,0,1.0,1.0,1,5.0,2.0,2.0,43,5,2.0,2.0,3.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0
0.56,0.0,5.0,1.0,3.0,0.10526,0,3.0,1.0,1,5.0,6.0,2.0,48,5,2.0,2.0,3.0,3.0,2.0,4.0,0.0,3.0,1.0,1.0
0.18,1.0,3.0,1.0,4.0,0.05263,1,4.0,1.0,2,1.0,4.0,3.0,19,2,2.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0
0.23,0.0,2.0,2.0,1.0,0.10526,1,3.0,1.0,2,5.0,3.0,3.0,25,8,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0
0.26,0.0,8.0,1.0,3.0,0.05263,1,3.0,2.0,2,4.0,6.0,2.0,24,6,3.0,1.0,3.0,3.0,4.0,3.0,0.0,2.0,0.0,1.0
0.18,0.0,5.0,1.0,2.0,0.10526,0,3.0,1.0,2,4.0,3.0,3.0,16,9,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0
0.35,1.0,3.0,1.0,2.0,0.05263,0,5.0,2.0,2,2.0,3.0,3.0,39,1,2.0,2.0,,2.0,2.0,2.0,0.0,2.0,0.0,0.0
0.13,1.0,2.0,1.0,3.0,0.10526,0,2.0,2.0,1,4.0,5.0,1.0,13,6,3.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0
0.37,0.0,2.0,1.0,2.0,0.05263,0,5.0,1.0,1,4.0,3.0,3.0,50,2,2.0,2.0,4.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0
0.6,0.0,0.0,4.0,3.0,0.10526,0,4.0,2.0,1,4.0,6.0,2.0,55,7,3.0,1.0,4.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0
0.09,1.0,0.0,1.0,,0.05263,0,1.0,1.0,2,3.0,3.0,3.0,17,5,3.0,1.0,4.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0
0.38,0.0,1.0,1.0,3.0,0.05263,0,2.0,1.0,1,4.0,6.0,2.0,35,4,2.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,1.0,0.0
0.47,1.0,0.0,4.0,1.0,0.05263,0,1.0,2.0,1,4.0,6.0,2.0,32,7,2.0,2.0,4.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0
0.2,0.0,3.0,1.0,2.0,0.10526,1,1.0,2.0,2,4.0,3.0,2.0,23,7,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0
0.35,0.0,0.0,1.0,2.0,0.10526,0,5.0,2.0,2,2.0,6.0,3.0,21,8,2.0,2.0,3.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0
0.39,0.0,4.0,1.0,2.0,0.10526,0,2.0,1.0,2,4.0,6.0,3.0,54,3,3.0,2.0,3.0,3.0,2.0,3.0,0.0,3.0,1.0,0.0
0.99,0.0,0.0,1.0,2.0,0.05263,0,5.0,2.0,1,5.0,6.0,2.0,77,7,2.0,1.0,4.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0
0.41,0.0,0.0,3.0,2.0,0.0,0,5.0,1.0,1,5.0,5.0,2.0,34,7,2.0,2.0,,1.0,2.0,2.0,0.0,4.0,1.0,1.0
0.28,0.0,1.0,1.0,2.0,0.10526,0,3.0,1.0,2,3.0,3.0,3.0,36,2,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0
0.09,0.0,0.0,1.0,3.0,0.05263,0,2.0,2.0,1,4.0,5.0,2.0,14,5,2.0,2.0,4.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0
0.32,0.0,8.0,1.0,3.0,0.10526,1,2.0,1.0,1,4.0,6.0,1.0,27,6,3.0,1.0,5.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0
0.47,0.0,0.0,3.0,1.0,0.05263,0,2.0,1.0,1,5.0,6.0,3.0,52,7,2.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0
0.64,1.0,0.0,3.0,2.0,0.05263,0,5.0,2.0,2,1.0,6.0,3.0,57,7,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0
0.37,1.0,0.0,3.0,,0.0,0,5.0,2.0,1,5.0,5.0,3.0,52,5,3.0,2.0,,2.0,2.0,1.0,0.0,2.0,0.0,1.0
0.36,0.0,6.0,4.0,3.0,0.10526,0,2.0,1.0,1,,,3.0,24,7,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0
0.35,1.0,0.0,1.0,3.0,0.05263,1,4.0,2.0,2,2.0,6.0,3.0,34,2,2.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0
0.6,0.0,3.0,3.0,2.0,0.10526,1,5.0,2.0,2,2.0,6.0,3.0,61,3,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0
0.28,1.0,0.0,2.0,,0.05263,1,2.0,2.0,2,4.0,4.0,3.0,34,5,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0
0.88,1.0,1.0,1.0,4.0,0.10526,1,5.0,2.0,2,4.0,2.0,3.0,80,2,2.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0
0.57,0.0,1.0,2.0,2.0,0.05263,1,2.0,2.0,2,3.0,3.0,3.0,45,7,2.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0
0.09,0.0,0.0,2.0,2.0,0.05263,1,1.0,2.0,1,4.0,4.0,2.0,18,2,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0
0.05,0.0,1.0,3.0,,0.05263,0,5.0,2.0,1,5.0,6.0,1.0,7,3,3.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
0.18,1.0,1.0,1.0,2.0,0.52632,0,3.0,2.0,1,4.0,3.0,3.0,19,9,2.0,2.0,4.0,6.0,2.0,3.0,0.0,3.0,0.0,0.0
0.38,0.0,9.0,2.0,2.0,0.36842,1,3.0,1.0,2,1.0,1.0,3.0,25,7,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0
0.15,1.0,2.0,1.0,2.0,0.15789,0,1.0,2.0,1,5.0,5.0,1.0,17,2,2.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0
0.04,1.0,3.0,1.0,2.0,0.05263,0,4.0,2.0,2,4.0,5.0,2.0,7,1,3.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0
0.3,0.0,4.0,4.0,1.0,0.05263,1,3.0,2.0,1,5.0,5.0,2.0,23,7,1.0,1.0,4.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0
0.04,1.0,0.0,3.0,2.0,0.05263,0,5.0,1.0,1,4.0,6.0,1.0,7,7,2.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0
0.29,1.0,0.0,1.0,2.0,0.21053,0,2.0,1.0,2,4.0,4.0,3.0,37,1,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.11,0.0,4.0,1.0,,0.05263,0,3.0,2.0,1,4.0,6.0,2.0,17,7,2.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0
0.12,0.0,1.0,1.0,2.0,0.10526,0,2.0,1.0,1,4.0,6.0,1.0,12,7,2.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0
0.37,1.0,1.0,1.0,4.0,0.10526,0,5.0,2.0,1,5.0,6.0,2.0,39,3,2.0,2.0,4.0,4.0,2.0,1.0,0.0,3.0,1.0,1.0
0.04,1.0,0.0,1.0,1.0,0.05263,0,1.0,2.0,1,4.0,5.0,2.0,7,9,3.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0
0.05,0.0,1.0,1.0,2.0,0.05263,0,2.0,2.0,1,4.0,6.0,2.0,9,8,2.0,2.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0
0.09,0.0,0.0,1.0,2.0,0.10526,0,2.0,2.0,1,4.0,5.0,2.0,21,9,3.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0
0.48,0.0,10.0,3.0,,0.0,0,5.0,1.0,1,4.0,5.0,2.0,59,3,2.0,2.0,,1.0,3.0,3.0,0.0,3.0,0.0,1.0
0.1,1.0,0.0,1.0,2.0,0.05263,0,3.0,2.0,1,5.0,5.0,2.0,22,4,2.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0
0.27,0.0,2.0,4.0,1.0,0.0,0,4.0,1.0,1,4.0,4.0,2.0,30,4,3.0,1.0,,4.0,1.0,1.0,0.0,3.0,1.0,0.0
0.41,0.0,1.0,3.0,2.0,0.05263,0,5.0,2.0,1,4.0,6.0,3.0,36,7,2.0,2.0,5.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0
0.32,0.0,10.0,3.0,2.0,0.0,0,3.0,2.0,1,4.0,6.0,3.0,40,3,2.0,2.0,,1.0,3.0,4.0,0.0,2.0,1.0,0.0
0.12,0.0,5.0,1.0,2.0,0.05263,0,3.0,2.0,2,3.0,2.0,3.0,15,6,2.0,2.0,3.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0
0.06,1.0,0.0,3.0,2.0,0.05263,0,3.0,2.0,1,4.0,6.0,2.0,3,5,2.0,2.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0
